Symbol	Count_DE	Proportion_DE_measured	Proportion_DE_all	Count_NA	GoF_down	GoF_up	LoF_down	LoF_up	Avg_abs_FC	FC_purity	FC_signed_purity	DE_prior_rank	Mean_bind	Proportion_binary	Bind_logFC	Bind_adj_Pval	Curated_target	Rank_binding	Rank_perturbation	Rank_integrated
Dmrt1	1	0.2	0.125	3	1	0	2	2	0.4490498	0.6	0.6	0.372465074357819	0.0448239774339798	0	NA	NA	FALSE	11219	12620	14088
Sap18	2	0.25	0.25	0	0	4	2	2	0.14273625	0.75	-0.75	0.197786790846728	0.0352422476866609	0.166666666666667	-0.315980882607227	0.330919846475501	FALSE	13180	10751	14089
Ddx47	1	0.125	0.125	0	2	2	3	1	0.1126325	0.625	0.625	0.0391067047218467	0.0530085527962592	0.333333333333333	-0.100829008950153	0.725333895215237	FALSE	9663	14668	14090
Adig	0	0	0	4	0	0	1	3	0.1938225	0.75	-0.75	0.910645435882029	0.0596906800392961	0.166666666666667	NA	NA	FALSE	8520	16638	14091
Uqcrh	1	0.125	0.125	0	2	2	3	1	0.17992875	0.625	0.625	0.381302889189325	0.0509603048653867	0.5	-0.140790597818228	0.763755210444775	FALSE	10051	14104	14092
Nr1h4	2	0.286	0.25	1	3	0	1	3	0.487154285714286	0.857142857142857	0.857142857142857	0.718942466576536	0.0169843103792593	0	NA	NA	FALSE	16841	8418	14093
Gpatch4	0	0	0	0	2	2	3	1	0.22144625	0.625	0.625	0.494091432577237	0.0593998828402995	0.333333333333333	-0.00902469151697605	0.977478240655835	FALSE	8574	16546	14094
Ribc1	2	0.25	0.25	0	2	2	2	2	0.431171375	0.5	-0.5	0.293500575834961	0.0180149964204739	0.166666666666667	0.0167373101319908	0.953735867484906	FALSE	16498	8599	14095
Fam102b	2	0.25	0.25	0	3	1	1	3	0.28668375	0.75	0.75	0.628461268839818	0.0252981775856288	0.166666666666667	-0.339423253505816	0.417702982246823	FALSE	15102	9396	14096
Snu13	1	0.125	0.125	0	1	3	2	2	0.22102875	0.625	-0.625	0.217515397326123	0.0494903540953555	0.5	-0.0627613837449703	0.803214114553707	FALSE	10339	13726	14097
Mak	2	0.25	0.25	0	2	2	3	1	0.462875	0.625	0.625	0.670096640128186	0.017296424953437	0	NA	NA	FALSE	16718	8490	14098
Igf2bp1	2	0.333	0.25	2	1	2	1	2	0.42834	0.666666666666667	-0.666666666666667	0.872890691502679	0.0180555354668108	0	NA	NA	FALSE	16486	8612	14099
Lrriq4	1	0.2	0.125	3	1	0	3	1	0.561078	0.8	-0.8	0.456311651895248	0.0428171167325792	0	NA	NA	FALSE	11610	12231	14100
Ebf3	0	0	0	0	2	2	1	3	1.548335	0.625	-0.625	0.981623353863102	0.053493647670371	0.333333333333333	NA	NA	FALSE	9549	14875	14101
Itih3	1	0.167	0.125	2	1	1	2	2	0.57706	0.5	-0.5	0.898878373641781	0.0425797946779612	0.166666666666667	NA	NA	FALSE	11664	12178	14102
Casc1	0	0	0	3	2	2	0	1	0.71568	0.6	-0.6	0.395448400180261	0.0553097946967013	0.333333333333333	-0.0490536855329708	0.8940089100122	FALSE	9252	15353	14103
Btbd7	1	0.2	0.125	3	3	1	1	0	0.195636	0.8	-0.8	0.124455460417606	0.0502830599507647	0.166666666666667	-0.0038345955379806	0.989189034929641	FALSE	10188	13943	14104
Slc17a4	0	0	0	6	1	0	0	1	1.31375	1	1	0.392719443192629	0.0536007256120993	0.333333333333333	0.0691574534626975	0.904993998537547	FALSE	9525	14922	14105
