Symbol	Count_DE	Proportion_DE_measured	Proportion_DE_all	Count_NA	GoF_down	GoF_up	LoF_down	LoF_up	Avg_abs_FC	FC_purity	FC_signed_purity	DE_prior_rank	Mean_bind	Proportion_binary	Bind_logFC	Bind_adj_Pval	Curated_target	Rank_binding	Rank_perturbation	Rank_integrated
Gab1	0	0	0	0	0	1	3	2	0.241335333333333	0.666666666666667	0.666666666666667	0.744804967202443	0.140722387459306	1	0.362913770817532	0.999970331795321	FALSE	2878	2654	2016
Epas1	0	0	0	0	1	0	3	2	0.380386166666667	0.666666666666667	-0.666666666666667	0.933378398678083	0.00431890992596085	0	-0.252907344103842	0.999970331795321	FALSE	11323	675	2017
Gm17660	0	0	0	5	0	0	0	1	0.3097	1	-1	NA	0.0915631967225478	0	NA	NA	FALSE	5608	1363	2018
Hecw2	0	0	0	0	1	0	3	2	0.318875166666667	0.666666666666667	-0.666666666666667	0.67875920084122	0.084431185593587	0.5	NA	NA	FALSE	6121	1250	2019
Fmo1	0	0	0	0	0	1	3	2	0.380240833333333	0.666666666666667	0.666666666666667	0.91873216163437	0.00431890992596085	0	NA	NA	FALSE	11323	676	2020
Cdc42ep3	0	0	0	0	1	0	3	2	0.168518333333333	0.666666666666667	-0.666666666666667	0.868659556356717	0.196259938898202	1	0.590333143934245	0.999970331795321	FALSE	1372	5580	2021
Adarb1	0	0	0	0	1	0	3	2	0.1688505	0.666666666666667	-0.666666666666667	0.752691402533674	0.195804905440035	1	0.395737529642228	0.999970331795321	FALSE	1378	5561	2022
Syne2	0	0	0	0	1	0	3	2	0.15704	0.666666666666667	-0.666666666666667	0.89569876320665	0.204170864361077	1	0.52760305541142	0.999970331795321	FALSE	1209	6339	2023
Pih1d2	0	0	0	0	0	1	3	2	0.177933333333333	0.666666666666667	0.666666666666667	0.354589154273697	0.188674605739413	1	0.717138335011573	0.999970331795321	FALSE	1535	4993	2024
Tbc1d2	0	0	0	0	0	1	3	2	0.208178333333333	0.666666666666667	0.666666666666667	0.623879625456913	0.166833908855936	1	0.322992054343121	0.999970331795321	FALSE	2083	3680	2025
Bean1	0	0	0	0	0	1	1	4	0.380238333333333	0.833333333333333	-0.833333333333333	0.651469630964899	0.00431890992596085	0	NA	NA	FALSE	11323	677	2026
Ifi35	0	0	0	0	0	1	3	2	0.287573333333333	0.666666666666667	0.666666666666667	0.927945521005458	0.107171436130797	1	-0.00719546578996622	0.999970331795321	FALSE	4525	1695	2027
B4galt4	0	0	0	0	1	0	2	3	0.22127826	0.666666666666667	0.666666666666667	0.420659956937559	0.15603074754743	0.5	NA	NA	FALSE	2378	3227	2028
Gdf11	0	0	0	0	1	0	1	4	0.288516666666667	0.833333333333333	0.833333333333333	0.563116518952481	0.106277960378493	1	0.176464117902096	0.999970331795321	FALSE	4588	1673	2029
Prelp	0	0	0	0	1	0	4	1	0.379828333333333	0.833333333333333	-0.833333333333333	0.963722397476341	0.00431890992596085	0	NA	NA	FALSE	11323	679	2030
Ddx43	0	0	0	1	0	1	3	1	0.332362	0.8	0.8	0.689950428120775	0.0731969475397507	0	NA	NA	FALSE	6968	1104	2031
Enpp1	0	0	0	0	1	0	1	4	0.199408333333333	0.833333333333333	0.833333333333333	0.920810174753392	0.173409119595012	1	NA	NA	FALSE	1930	3991	2032
Il27	0	0	0	1	0	0	0	5	0.339665	1	-1	0.717765760352511	0.0664541215929506	0	0.102166982628283	0.999970331795321	FALSE	7476	1031	2033
Erbin	0	0	0	0	1	0	2	3	0.192701833333333	0.666666666666667	0.666666666666667	0.496144409393621	0.1787862387784	1	0.194143466596896	0.999970331795321	FALSE	1794	4297	2034
Pgam1	0	0	0	1	1	0	4	0	0.132636	1	-1	0.389790195783887	0.220019521529271	1	0.728569660483357	0.999970331795321	FALSE	924	8350	2035
Cystm1	0	0	0	1	1	0	2	2	0.2624304	0.6	0.6	0.745981673426468	0.12257879510889	0.5	0.194038763884877	0.999970331795321	FALSE	3576	2168	2036
Dscc1	0	0	0	0	1	0	4	1	0.295695	0.833333333333333	-0.833333333333333	0.912898703119523	0.10127314322608	1	0.195217862385735	0.999970331795321	FALSE	4922	1576	2037
Pnpla3	0	0	0	1	0	1	3	1	0.379386	0.8	0.8	0.931400530769616	0.00431890992596085	0	-0.257278249650881	0.999970331795321	FALSE	11323	686	2038
Fat1	0	0	0	0	0	1	4	1	0.348438333333333	0.833333333333333	0.833333333333333	0.747784287216464	0.056076247060543	0.5	NA	NA	FALSE	8345	931	2039
Mypn	0	0	0	1	1	0	2	2	0.3581962	0.6	0.6	0.773020880276401	0.046947724587909	0	NA	NA	FALSE	9196	845	2040
Adssl1	0	0	0	0	1	0	3	2	0.160491166666667	0.666666666666667	-0.666666666666667	0.892444043863602	0.200590112762146	1	0.194458776726352	0.999970331795321	FALSE	1272	6111	2041
Cmc1	0	0	0	0	0	1	4	1	0.128025	0.833333333333333	0.833333333333333	0.115016774322768	0.222164696753601	1	0.71350038873859	0.999970331795321	FALSE	885	8784	2042
Enpp6	0	0	0	0	1	0	2	3	0.379351666666667	0.666666666666667	0.666666666666667	0.969255420359521	0.00431890992596085	0	NA	NA	FALSE	11323	687	2043
Tpk1	0	0	0	0	0	1	3	2	0.171365	0.666666666666667	0.666666666666667	0.23464022833108	0.192997151527626	1	0.602175755642688	0.999970331795321	FALSE	1440	5404	2044
Zpld1	0	0	0	2	0	0	1	3	0.37925625	0.75	-0.75	0.706449351559762	0.00431890992596085	0	NA	NA	FALSE	11323	688	2045
Cth	0	0	0	0	0	1	3	2	0.369366666666667	0.666666666666667	0.666666666666667	0.973111010965901	0.0358235343917705	0	NA	NA	FALSE	10169	767	2046
Tmem88	0	0	0	0	0	1	2	3	0.292305	0.666666666666667	-0.666666666666667	0.504781933804016	0.10307037850764	1	-0.325123566252555	0.999970331795321	FALSE	4811	1624	2047
Ttl	0	0	0	0	1	0	1	4	0.1838	0.833333333333333	0.833333333333333	0.414300736067298	0.18366451426742	1	0.352744295839009	0.999970331795321	FALSE	1661	4704	2048
Prr7	0	0	0	2	0	0	1	3	0.265365	0.75	-0.75	0.574157528416203	0.120066471391931	1	0.123970749658724	0.999970331795321	FALSE	3720	2101	2049
Dtx4	0	0	0	0	1	0	3	2	0.216171666666667	0.666666666666667	-0.666666666666667	0.696534975714786	0.158726476146007	1	0.504629133546468	0.999970331795321	FALSE	2305	3391	2050
Nuf2	0	0	0	0	1	0	4	1	0.378881666666667	0.833333333333333	-0.833333333333333	0.925416854438937	0.00431890992596085	0	-0.292295272780347	0.999970331795321	FALSE	11323	691	2051
Scd2	0	0	0	1	1	0	2	2	0.268566	0.6	0.6	0.976616093335336	0.118013053629072	1	0.0938586659198721	0.999970331795321	FALSE	3836	2042	2052
Erp29	0	0	0	0	1	0	5	0	0.0941418333333333	1	-1	0.193105002253267	0.238012807137768	1	0.943281466200356	0.898339307246441	FALSE	638	12287	2053
Marcksl1	0	0	0	1	0	1	2	2	0.238362	0.6	-0.6	0.96565019277953	0.140920680765699	0.5	0.207108853158414	0.999970331795321	FALSE	2871	2731	2054
