Symbol	Count_DE	Proportion_DE_measured	Proportion_DE_all	Count_NA	GoF_down	GoF_up	LoF_down	LoF_up	Avg_abs_FC	FC_purity	FC_signed_purity	DE_prior_rank	Mean_bind	Proportion_binary	Bind_logFC	Bind_adj_Pval	Curated_target	Rank_binding	Rank_perturbation	Rank_integrated
Clec1b	2	0.069	0.069	0	3	3	6	15	0.95790715862069	0.666666666666667	-0.666666666666667	0.816283611236293	0.0453084258947219	0.301587301587302	NA	NA	FALSE	11862	3623	7271
Capn7	2	0.069	0.069	0	3	3	5	16	0.179845517241379	0.703703703703704	-0.703703703703704	0.182464573631766	0.0781657905270607	0.492063492063492	0.0571045779562454	0.660593404510721	FALSE	6407	6710	7272
Strbp	2	0.069	0.069	0	4	2	16	5	0.284438275862069	0.740740740740741	-0.740740740740741	0.627534925642181	0.0670540179666316	0.444444444444444	-0.0849304560820219	0.740500666649109	FALSE	8219	5235	7273
3110082I17Rik	1	0.037	0.034	2	3	2	10	10	0.246274444444444	0.52	0.52	0.532972810575334	0.0944641562849001	0.619047619047619	0.0307533256510819	0.906163831742138	FALSE	4232	10167	7274
Wars2	1	0.037	0.034	2	1	4	11	9	0.219353962962963	0.6	0.6	0.213384407390717	0.0963540500391081	0.634920634920635	0.0581040297692201	0.837796666652713	FALSE	4043	10643	7275
Prpsap1	2	0.069	0.069	0	2	4	12	9	0.168436551724138	0.592592592592593	0.592592592592593	0.117895949126233	0.0792582926528642	0.333333333333333	-0.106860816909785	0.595532027430549	FALSE	6249	6886	7276
Abhd17b	2	0.074	0.069	2	2	3	4	16	0.416563333333333	0.76	-0.76	0.252390966902008	0.0584374326081518	0.428571428571429	0.0239488151804554	0.905688203251065	FALSE	9633	4469	7277
S100a1	2	0.069	0.069	0	3	3	10	11	0.273380689655172	0.518518518518518	-0.518518518518518	0.915477442291322	0.0679437988985923	0.507936507936508	-0.00139929266498307	0.997279241719531	FALSE	8057	5345	7278
Dstn	2	0.069	0.069	0	3	3	12	9	0.236328896551724	0.555555555555556	0.555555555555556	0.432076510940864	0.0712993256170428	0.46031746031746	-0.0699038227028037	0.733514375755731	FALSE	7478	5760	7279
Zfp362	2	0.069	0.069	0	0	6	9	12	0.209202827586207	0.666666666666667	-0.666666666666667	0.488683591207251	0.074553892672553	0.523809523809524	-0.130508489612316	0.399806935097319	FALSE	6956	6193	7280
Nubp2	2	0.069	0.069	0	2	4	11	10	0.151975862068966	0.555555555555556	0.555555555555556	0.227905462921236	0.0808037037277031	0.444444444444444	-0.00418614514462057	0.985153998610772	FALSE	6038	7135	7281
Pop4	1	0.036	0.034	1	3	2	11	10	0.183805964285714	0.538461538461538	-0.538461538461538	0.317360172249762	0.0988571310721329	0.523809523809524	0.00114362706438165	0.997585590652444	FALSE	3760	11460	7282
Hspa2	2	0.069	0.069	0	1	5	13	8	0.345401896551724	0.666666666666667	0.666666666666667	0.659956937559461	0.0626196449530071	0.380952380952381	-0.14341160246434	0.554091998320009	FALSE	8953	4813	7283
Pfdn4	2	0.074	0.069	2	1	4	10	10	0.309449259259259	0.56	-0.56	0.39419658504832	0.0650565965712591	0.365079365079365	0.0576123484579441	0.792733218470454	FALSE	8562	5035	7284
Efcab12	2	0.077	0.069	3	2	3	12	7	0.328990769230769	0.625	0.625	0.556006209003054	0.0638336620281579	0.603174603174603	0.0994781666814628	0.505902633350153	FALSE	8763	4922	7285
Pcgf6	2	0.069	0.069	0	2	4	12	9	0.247295172413793	0.592592592592593	0.592592592592593	0.491062039957939	0.0702612020897703	0.476190476190476	-0.213311117863219	0.0789991912361526	FALSE	7649	5640	7286
B3galt5	2	0.071	0.069	1	3	3	10	10	0.761362857142857	0.5	-0.5	0.801361974863552	0.0462465746673119	0.412698412698413	-0.0696498983144629	0.639967866452223	FALSE	11699	3688	7287
Ccdc28a	2	0.069	0.069	0	3	3	11	10	0.266089655172414	0.518518518518518	0.518518518518518	0.364653747934505	0.0684766390905461	0.428571428571429	0.0110006647156506	0.967466169750879	FALSE	7952	5426	7288
Spsb1	1	0.034	0.034	0	2	4	11	10	0.557257586206897	0.555555555555556	0.555555555555556	0.889564869060137	0.0846394135641221	0.587301587301587	-0.282718948391112	0.0601607870964347	FALSE	5468	7891	7289
Atp6v1c1	1	0.034	0.034	0	2	4	9	12	0.181477931034483	0.592592592592593	-0.592592592592593	0.380601872715437	0.0989157468222995	0.53968253968254	-0.0750533489242464	0.613399137937773	FALSE	3749	11512	7290
Ifih1	2	0.069	0.069	0	3	3	8	13	0.340381103448276	0.592592592592593	-0.592592592592593	0.971683941715487	0.0630493557520892	0.317460317460317	0.0192232081550703	0.955028667798306	FALSE	8885	4858	7291
Arhgap21	2	0.069	0.069	0	2	4	10	11	0.244634827586207	0.555555555555556	-0.555555555555556	0.373691853187121	0.0704392653362184	0.46031746031746	-0.344228696177302	0.0205697607991468	FALSE	7617	5668	7292
