Symbol	Count_DE	Proportion_DE_measured	Proportion_DE_all	Count_NA	GoF_down	GoF_up	LoF_down	LoF_up	Avg_abs_FC	FC_purity	FC_signed_purity	DE_prior_rank	Mean_bind	Proportion_binary	Bind_logFC	Bind_adj_Pval	Curated_target	Rank_binding	Rank_perturbation	Rank_integrated
Lhx2	2	0.167	0.167	0	6	4	2	0	0.830274166666667	0.666666666666667	-0.666666666666667	0.945921586300135	0.0549547148393483	0.294117647058824	-0.271897214477751	0.227423149882606	FALSE	10078	2073	4361
Cep63	1	0.111	0.083	3	3	4	2	0	0.194283333333333	0.666666666666667	0.666666666666667	0.061839667517901	0.123759297501835	0.470588235294118	0.0539144401505651	0.835614507499779	FALSE	1991	10494	4362
Fzd2	2	0.167	0.167	0	5	5	1	1	0.3070375	0.5	-0.5	0.794827499874818	0.0850057758513346	0.705882352941177	-0.0605992409321723	0.709379665197228	FALSE	5372	3890	4363
Ccnd2	2	0.167	0.167	0	7	3	1	1	0.624671666666667	0.666666666666667	0.666666666666667	0.962745981673427	0.0655405521753659	0.411764705882353	-0.049191284384515	0.817594361489038	FALSE	8238	2537	4364
Zhx3	2	0.167	0.167	0	6	4	1	1	0.314680516666667	0.583333333333333	0.583333333333333	0.287592008412198	0.0844496458262204	0.470588235294118	-0.199474802244544	0.166794121413643	FALSE	5446	3839	4365
Mxd1	2	0.167	0.167	0	5	5	1	1	0.301303333333333	0.5	-0.5	0.781908767713184	0.0853970062327945	0.529411764705882	-0.0411820861870429	0.783018414523457	FALSE	5316	3934	4366
Epha2	1	0.083	0.083	0	5	5	1	1	0.450691083333333	0.5	-0.5	0.87692153622753	0.112983561270151	0.647058823529412	0.237217369404267	0.283230987560104	FALSE	2660	7865	4367
Dolk	2	0.167	0.167	0	8	2	0	2	0.194791666666667	0.833333333333333	0.833333333333333	0.127359671523709	0.0950559387633663	0.529411764705882	0.138420572606181	0.321713028944176	FALSE	4175	5016	4368
Oscp1	2	0.167	0.167	0	9	1	1	1	0.4984005	0.833333333333333	0.833333333333333	0.361924790946873	0.0720288082796104	0.235294117647059	0.120171443752324	0.510061779281911	FALSE	7222	2900	4369
Tmub2	1	0.083	0.083	0	7	3	1	1	0.0976205	0.666666666666667	0.666666666666667	0.0383556156426819	0.128961998314819	0.647058823529412	0.328786553837151	0.00142780279614462	FALSE	1715	12213	4370
Cdrt4	2	0.167	0.167	0	4	6	1	1	0.786843333333333	0.583333333333333	-0.583333333333333	0.243327825346753	0.0566652678901843	0.235294117647059	NA	NA	FALSE	9795	2139	4371
Dlx2	1	0.083	0.083	0	5	5	1	1	1.0412	0.5	-0.5	0.969255420359521	0.102265453380124	0.294117647058824	0.0990030477744719	0.656815503878161	FALSE	3480	6021	4372
Rnf126	2	0.167	0.167	0	4	6	1	1	0.16242425	0.583333333333333	-0.583333333333333	0.184617695658705	0.0978437882576048	0.705882352941177	-0.0940500144067911	0.492468201813929	FALSE	3899	5375	4373
Nanos1	2	0.167	0.167	0	3	7	2	0	0.400455	0.75	0.75	0.538380651945321	0.07856527379204	0.470588235294118	-0.196357528200179	0.103447037996418	FALSE	6264	3346	4374
