Symbol	Count_DE	Proportion_DE_measured	Proportion_DE_all	Count_NA	GoF_down	GoF_up	LoF_down	LoF_up	Avg_abs_FC	FC_purity	FC_signed_purity	Count_DE_mm	Count_DE_hg	Mean_bind	Proportion_binary	Curated_target	Rank_binding	Rank_perturbation	Rank_integrated
NEUROD1_Neurod1	8	0.8	0.8	0	0	5	4	1	3.639107	0.9	0.9	7	1	0.262430780346029	0.875	FALSE	8	8	1
HES6_Hes6	4	0.444	0.4	1	1	3	3	2	0.545771111111111	0.666666666666667	0.666666666666667	4	0	0.339113467592077	0.875	FALSE	1	3910	2
PARD6B_Pard6b	6	0.6	0.6	0	2	3	2	3	0.709941	0.6	-0.6	4	2	0.246038751180677	0.8125	FALSE	15	609	3
TRIM9_Trim9	9	0.9	0.9	0	0	5	2	3	1.4619	0.8	-0.8	7	2	0.0609291806859072	0.25	FALSE	9293	1	4
ZFP36_Zfp36	6	0.6	0.6	0	5	0	2	3	0.815984	0.8	0.8	5	1	0.241965425690101	0.625	FALSE	22	535	5
SRRM4_Srrm4	7	0.7	0.7	0	0	5	2	3	1.544723	0.8	-0.8	5	2	0.190355824101133	0.625	FALSE	172	71	6
CADM3_Cadm3	8	0.8	0.8	0	1	4	3	2	1.259013	0.7	0.7	6	2	0.134482759537314	0.5625	FALSE	1288	12	7
GSE1_Gse1	3	0.3	0.3	0	1	4	2	3	0.239702	0.7	-0.7	2	1	0.305702859603878	0.9375	FALSE	2	8258	8
PTPRK_Ptprk	9	0.9	0.9	0	3	2	1	4	1.090772	0.7	0.7	7	2	0.0952178140490887	0.4375	FALSE	4297	4	9
TLE3_Tle3	4	0.444	0.4	1	2	2	2	3	0.367951111111111	0.555555555555556	-0.555555555555556	4	0	0.286341348883212	0.75	FALSE	4	4443	10
TLCD1_Tlcd1	5	0.5	0.5	0	3	2	3	2	0.398496	0.6	-0.6	3	2	0.256217408650547	0.8125	FALSE	9	2162	11
TUBB_Tubb5	5	0.5	0.5	0	0	5	2	3	0.405272	0.8	-0.8	4	1	0.25331162957363	0.8125	FALSE	10	2148	12
MAP1B_Map1b	8	0.8	0.8	0	1	4	2	3	1.143574	0.7	-0.7	6	2	0.135173571895499	0.625	FALSE	1262	18	13
ID2_Id2	5	0.5	0.5	0	2	3	2	3	0.541684	0.6	-0.6	4	1	0.252749788960267	0.625	FALSE	12	1905	14
ADGRL3_Adgrl3	9	0.9	0.9	0	2	3	0	5	1.150527	0.8	-0.8	7	2	0.0437846852502293	0.5	FALSE	11773	2	15
PCBP4_Pcbp4	4	0.444	0.4	1	2	2	5	0	0.730506666666667	0.777777777777778	0.777777777777778	3	1	0.267699644106207	0.75	FALSE	7	3487	16
TSHZ1_Tshz1	7	0.7	0.7	0	2	3	1	4	0.481576	0.7	-0.7	5	2	0.207901580191417	0.75	FALSE	97	253	17
SOGA1_Soga1	9	0.9	0.9	0	1	4	2	3	0.747509	0.7	-0.7	7	2	0.0902450102436763	0.625	FALSE	4920	5	18
MEF2D_Mef2d	3	0.333	0.3	1	2	2	3	2	0.236357777777778	0.555555555555556	0.555555555555556	2	1	0.288268060172369	0.875	FALSE	3	8295	19
SOX4_Sox4	7	0.7	0.7	0	2	3	2	3	0.949404	0.6	-0.6	5	2	0.186135681816885	0.6875	FALSE	207	128	20
NAGLU_Naglu	5	0.5	0.5	0	4	1	1	4	0.586647	0.8	0.8	4	1	0.245890395148262	0.75	FALSE	16	1830	21
DISP2_Disp2	8	0.8	0.8	0	0	5	2	3	1.205538	0.8	-0.8	6	2	0.113596985733521	0.6875	FALSE	2516	14	22
KIF1B_Kif1b	7	0.7	0.7	0	0	5	3	2	0.464677	0.8	0.8	5	2	0.197681492871877	0.8125	FALSE	137	258	23
CDK5R1_Cdk5r1	8	0.8	0.8	0	1	4	3	2	1.103849	0.7	0.7	6	2	0.122617569565439	0.5625	FALSE	1882	19	24
ZBTB18_Zbtb18	4	0.4	0.4	0	1	4	3	2	0.791806	0.7	0.7	3	1	0.253244157210532	0.8125	FALSE	11	3385	25
MCL1_Mcl1	8	0.8	0.8	0	5	0	3	2	0.364257	0.8	-0.8	6	2	0.154348760276235	0.875	FALSE	642	63	26
HES1_Hes1	3	0.3	0.3	0	3	2	2	3	0.468928	0.6	0.6	1	2	0.277773608173686	0.75	FALSE	6	7062	27
SLC35F1_Slc35f1	9	0.9	0.9	0	2	3	1	4	1.094621	0.7	-0.7	7	2	0.0244901465951532	0.0625	FALSE	14576	3	28
COG1_Cog1	6	0.6	0.6	0	1	4	4	1	0.309859	0.8	0.8	4	2	0.225164193892966	0.9375	FALSE	49	957	29
SFT2D2_Sft2d2	9	0.9	0.9	0	5	0	1	4	0.546243	0.9	0.9	7	2	0.068333603865179	0.5625	FALSE	8162	6	30
CALM1_Calm1	6	0.6	0.6	0	0	5	2	3	0.362868	0.8	-0.8	5	1	0.222255246351103	0.6875	FALSE	58	890	31
ABHD14B_Abhd14b	4	0.4	0.4	0	4	1	3	2	0.507157	0.7	-0.7	3	1	0.248757651167995	0.75	FALSE	14	4023	32
ELAVL4_Elavl4	7	0.7	0.7	0	0	5	1	4	1.12691	0.9	-0.9	6	1	0.156577559731645	0.4375	FALSE	599	97	33
CBFA2T2_Cbfa2t2	6	0.667	0.6	1	0	4	3	2	0.410235555555556	0.777777777777778	0.777777777777778	6	0	0.215515220236757	0.875	FALSE	70	842	34
UGCG_Ugcg	9	0.9	0.9	0	1	4	1	4	0.4096546	0.8	-0.8	7	2	0.0661570495153901	0.4375	FALSE	8521	7	35
NOVA2_Nova2	8	0.8	0.8	0	0	5	3	2	1.033122	0.8	0.8	6	2	0.10857702810105	0.625	FALSE	2943	23	36
SLC17A7_Slc17a7	7	0.7	0.7	0	1	4	2	3	1.3686751	0.7	-0.7	5	2	0.146048603796007	0.75	FALSE	855	81	37
TTC3_Ttc3	8	0.8	0.8	0	1	4	3	2	0.648938	0.7	0.7	7	1	0.125757010580908	0.5625	FALSE	1705	41	38
SNX33_Snx33	8	0.8	0.8	0	4	1	2	3	0.817612	0.7	0.7	6	2	0.11901752900045	0.6875	FALSE	2139	33	39
JUND_Jund	1	0.1	0.1	0	3	2	1	4	0.213688	0.7	0.7	0	1	0.282404769150486	0.9375	FALSE	5	14293	40
CTDSP2_Ctdsp2	7	0.7	0.7	0	4	1	1	4	0.357386	0.8	0.8	6	1	0.178214930154703	0.75	FALSE	262	290	41
SMARCD2_Smarcd2	6	0.6	0.6	0	4	1	3	2	0.3499164	0.7	-0.7	5	1	0.210571399956971	0.8125	FALSE	88	911	42
TMEM121B_Tmem121b	8	0.8	0.8	0	0	5	2	3	1.536162	0.8	-0.8	6	2	0.063311130817057	0.3125	FALSE	8951	9	43
CORO2B_Coro2b	6	0.6	0.6	0	0	5	4	1	0.923522	0.9	0.9	4	2	0.190525283990719	0.625	FALSE	170	477	44
CALR_Calr	6	0.6	0.6	0	3	2	1	4	0.304424	0.7	0.7	5	1	0.211390257288756	0.8125	FALSE	85	965	45
ATP1B1_Atp1b1	8	0.8	0.8	0	1	4	1	4	0.725499	0.8	-0.8	6	2	0.118662036201009	0.75	FALSE	2160	38	46
MARCKS_Marcks	6	0.6	0.6	0	2	3	3	2	0.486941	0.6	0.6	4	2	0.205639059452062	0.5625	FALSE	108	770	47
AGAP3_Agap3	7	0.7	0.7	0	0	5	3	2	0.442007	0.8	0.8	5	2	0.173107275528133	0.6875	FALSE	326	265	48
CRIP2_Crip2	8	0.8	0.8	0	3	2	1	4	0.799681	0.7	0.7	6	2	0.11489260138617	0.6875	FALSE	2421	36	49
TP53_Trp53	5	0.556	0.5	1	3	1	1	4	0.327934444444444	0.777777777777778	0.777777777777778	4	1	0.230339650099843	0.625	FALSE	40	2350	50
GNAS_Gnas	5	0.625	0.5	2	0	4	1	3	0.2927975	0.875	-0.875	4	1	0.230511927817826	0.625	FALSE	39	2455	51
SSTR2_Sstr2	6	0.6	0.6	0	0	5	3	2	1.510816	0.8	0.8	4	2	0.177166826065872	0.6875	FALSE	276	352	52
CHGB_Chgb	8	0.8	0.8	0	0	5	2	3	1.26856	0.8	-0.8	6	2	0.0633589556439403	0.25	FALSE	8943	11	53
BLOC1S1_Bloc1s1	4	0.444	0.4	1	3	1	2	3	0.455222444444444	0.666666666666667	0.666666666666667	3	1	0.240415523441988	0.8125	FALSE	24	4162	54
CDK4_Cdk4	6	0.667	0.6	1	1	3	4	1	0.364375555555556	0.777777777777778	0.777777777777778	5	1	0.202819077561727	0.6875	FALSE	118	887	55
SSBP2_Ssbp2	8	0.8	0.8	0	1	4	0	5	0.814495	0.9	-0.9	6	2	0.105369438617734	0.625	FALSE	3241	34	56
UBC_Ubc	5	0.5	0.5	0	3	2	1	4	0.25632	0.7	0.7	4	1	0.229165952240899	0.6875	FALSE	43	2578	57
ZC3H12C_Zc3h12c	7	0.7	0.7	0	1	4	3	2	0.558638	0.7	0.7	5	2	0.161646775638674	0.5625	FALSE	502	221	58
STAT3_Stat3	5	0.5	0.5	0	3	2	1	4	0.501871	0.7	0.7	4	1	0.223032627226628	0.875	FALSE	57	1968	59
CXXC4_Cxxc4	7	0.7	0.7	0	2	3	2	3	0.983712	0.6	-0.6	7	0	0.144861772806196	0.5625	FALSE	908	124	60
TUBB4B_Tubb4b	5	0.5	0.5	0	2	3	1	4	0.391915	0.7	-0.7	3	2	0.224022014415109	0.75	FALSE	52	2179	61
ID1_Id1	4	0.4	0.4	0	4	1	2	3	0.8151517	0.7	0.7	3	1	0.233752506059811	0.8125	FALSE	34	3342	62
CSPP1_Cspp1	6	0.6	0.6	0	3	2	3	2	0.352058	0.6	-0.6	4	2	0.200197207035913	0.6875	FALSE	129	908	63
AXIN2_Axin2	8	0.8	0.8	0	2	3	1	4	0.6349611	0.7	-0.7	6	2	0.110246328832636	0.625	FALSE	2792	42	64
UBTF_Ubtf	3	0.3	0.3	0	3	2	2	3	0.14979	0.6	0.6	2	1	0.251018021366116	0.6875	FALSE	13	9023	65
SPRED2_Spred2	6	0.6	0.6	0	0	5	3	2	0.440711	0.8	0.8	5	1	0.195558709564381	0.6875	FALSE	146	819	66
PCBP2_Pcbp2	6	0.667	0.6	1	2	2	2	3	0.215794333333333	0.555555555555556	-0.555555555555556	6	0	0.205134673104518	0.625	FALSE	113	1059	67
KCND3_Kcnd3	8	0.8	0.8	0	1	4	3	2	1.291383	0.7	0.7	6	2	0.0400080940493373	0.4375	FALSE	12309	10	68
PNRC2_Pnrc2	6	0.6	0.6	0	3	2	3	2	0.347709	0.6	-0.6	4	2	0.198195747855577	0.6875	FALSE	136	914	69
C14orf132_D430019H16Rik	8	0.8	0.8	0	1	4	5	0	1.150873	0.9	0.9	6	2	0.07377656003666	0.375	FALSE	7344	17	70
PTMS_Ptms	3	0.3	0.3	0	2	3	1	4	0.380037	0.7	-0.7	3	0	0.244871388493803	0.625	FALSE	17	7383	71
ZBTB7B_Zbtb7b	3	0.3	0.3	0	5	0	2	3	0.575856	0.8	0.8	2	1	0.244047154872989	0.9375	FALSE	19	6768	72
CRMP1_Crmp1	8	0.8	0.8	0	0	5	3	2	1.188613	0.8	0.8	6	2	0.0641037894387853	0.25	FALSE	8834	15	73
BCL7A_Bcl7a	6	0.6	0.6	0	1	4	3	2	0.621094	0.7	0.7	4	2	0.186293237105679	0.6875	FALSE	203	673	74
NFE2L2_Nfe2l2	7	0.7	0.7	0	5	0	2	3	0.628637	0.8	0.8	6	1	0.151725475504152	0.6875	FALSE	697	199	75
NFIB_Nfib	5	0.556	0.5	1	3	1	2	3	0.843946666666667	0.666666666666667	0.666666666666667	4	1	0.207416273742253	0.5625	FALSE	99	1452	76
DNAJC3_Dnajc3	8	0.8	0.8	0	4	1	1	4	0.416724	0.8	0.8	7	1	0.111502188330706	0.5625	FALSE	2674	54	77
HNRNPA1_Hnrnpa1	6	0.667	0.6	1	2	2	4	1	0.485764444444444	0.666666666666667	0.666666666666667	6	0	0.188047983604267	0.6875	FALSE	188	772	78
PTPRN2_Ptprn2	8	0.8	0.8	0	0	5	3	2	1.039709	0.8	0.8	6	2	0.0753753831664985	0.25	FALSE	7116	21	79
DUSP5_Dusp5	6	0.667	0.6	1	3	2	1	3	0.5496	0.666666666666667	0.666666666666667	4	2	0.186059316159244	0.6875	FALSE	208	722	80
CNTN1_Cntn1	7	0.7	0.7	0	0	5	3	2	1.306466	0.8	0.8	6	1	0.123829462006908	0.5625	FALSE	1806	84	81
ENC1_Enc1	6	0.667	0.6	1	1	3	3	2	1.00040222222222	0.666666666666667	0.666666666666667	5	1	0.172185339778371	0.6875	FALSE	342	452	82
CELF3_Celf3	6	0.6	0.6	0	0	5	3	2	1.131731	0.8	0.8	4	2	0.168925733960261	0.8125	FALSE	389	409	83
CHD3_Chd3	5	0.5	0.5	0	1	4	1	4	0.577907	0.8	-0.8	3	2	0.210958287494622	0.6875	FALSE	87	1847	84
IER5_Ier5	6	0.6	0.6	0	2	3	1	4	0.465503	0.7	-0.7	5	1	0.186208181824332	0.75	FALSE	205	797	85
FADS2_Fads2	8	0.8	0.8	0	2	3	1	4	0.602532	0.7	-0.7	7	1	0.100098872623012	0.625	FALSE	3795	45	86
LONRF2_Lonrf2	8	0.8	0.8	0	0	5	3	2	1.258034	0.8	0.8	6	2	0.0337417678517454	0	FALSE	13189	13	87
PNPLA2_Pnpla2	7	0.7	0.7	0	4	1	3	2	0.471669	0.7	-0.7	6	1	0.153002253387714	0.75	FALSE	676	256	88
SDK2_Sdk2	7	0.778	0.7	1	1	4	1	3	1.01015555555556	0.777777777777778	-0.777777777777778	5	2	0.129863194495259	0.5625	FALSE	1494	116	89
MAZ_Maz	4	0.4	0.4	0	2	3	2	3	0.179484	0.6	-0.6	4	0	0.234199486439953	0.9375	FALSE	32	5461	90
PER1_Per1	3	0.3	0.3	0	4	1	3	2	0.185117	0.7	-0.7	3	0	0.242765066291483	0.75	FALSE	20	8755	91
PLCH1_Plch1	7	0.7	0.7	0	1	4	2	3	0.769127	0.7	-0.7	5	2	0.140436607355195	0.5625	FALSE	1054	167	92
COPS5_Cops5	6	0.667	0.6	1	0	4	3	2	0.272822222222222	0.777777777777778	0.777777777777778	5	1	0.189281173147771	0.6875	FALSE	180	1005	93
ARID3B_Arid3b	3	0.3	0.3	0	2	3	4	1	0.4168676	0.7	0.7	2	1	0.240098577041089	0.75	FALSE	25	7252	94
TRAF4_Traf4	4	0.4	0.4	0	3	2	2	3	0.556117	0.6	0.6	4	0	0.228111518278531	0.8125	FALSE	47	3884	95
VASH1_Vash1	8	0.8	0.8	0	1	4	5	0	0.920906	0.9	0.9	6	2	0.0791659802327817	0.6875	FALSE	6527	28	96
CELSR2_Celsr2	7	0.7	0.7	0	1	4	3	2	0.760176	0.7	0.7	6	1	0.140071177171335	0.6875	FALSE	1069	171	97
BZW1_Bzw1	8	0.8	0.8	0	0	5	2	3	0.333997	0.8	-0.8	6	2	0.110205559248732	0.625	FALSE	2796	67	98
RCOR2_Rcor2	5	0.5	0.5	0	0	5	2	3	0.835296	0.8	-0.8	4	1	0.200192514458703	0.75	FALSE	130	1464	99
PRRT2_Prrt2	4	0.4	0.4	0	1	4	3	2	0.891315	0.7	0.7	2	2	0.221676296555966	0.9375	FALSE	59	3236	100
SERTAD3_Sertad3	3	0.3	0.3	0	5	0	1	4	0.536643	0.9	0.9	2	1	0.237612531421483	0.75	FALSE	28	6863	101
PRRC2B_Prrc2b	5	0.5	0.5	0	1	4	2	3	0.4316075	0.7	-0.7	5	0	0.209078686616047	0.75	FALSE	92	2094	102
EZR_Ezr	6	0.6	0.6	0	5	0	1	4	0.492588	0.9	0.9	4	2	0.179226799537931	0.75	FALSE	253	765	103
TOB2_Tob2	5	0.5	0.5	0	4	1	2	3	0.324888	0.7	0.7	3	2	0.211469915552922	0.6875	FALSE	84	2359	104
MAP1LC3B_Map1lc3b	5	0.5	0.5	0	2	3	4	1	0.2270873	0.7	0.7	4	1	0.213779959915137	0.8125	FALSE	75	2685	105
ABHD14A_Abhd14a	2	0.222	0.2	1	2	2	3	2	0.272266666666667	0.555555555555556	0.555555555555556	2	0	0.244503722797815	0.75	FALSE	18	11208	106
KCNF1_Kcnf1	7	0.778	0.7	1	0	4	3	2	1.36877222222222	0.777777777777778	0.777777777777778	6	1	0.11338861503719	0.5	FALSE	2530	80	107
LFNG_Lfng	5	0.5	0.5	0	4	1	1	4	0.714524	0.8	0.8	4	1	0.201391486456495	0.625	FALSE	126	1617	108
MKS1_Mks1	6	0.6	0.6	0	4	1	4	1	0.420961	0.8	-0.8	5	1	0.179335565491459	0.8125	FALSE	251	834	109
ZNF462_Zfp462	7	0.7	0.7	0	2	3	3	2	0.891207	0.6	0.6	6	1	0.128013592389098	0.625	FALSE	1572	136	110
HNRNPH3_Hnrnph3	8	0.8	0.8	0	3	2	4	1	0.348736	0.7	-0.7	6	2	0.105067251223986	0.5	FALSE	3262	66	111
DSCAML1_Dscaml1	7	0.7	0.7	0	1	4	3	2	0.849703	0.7	0.7	5	2	0.129780241874891	0.5625	FALSE	1497	144	112
TMEM39A_Tmem39a	8	0.8	0.8	0	4	1	3	2	0.424196	0.7	-0.7	6	2	0.0960669116192899	0.5625	FALSE	4206	52	113
P4HB_P4hb	4	0.444	0.4	1	3	1	2	3	0.384617777777778	0.666666666666667	0.666666666666667	3	1	0.224295596335909	0.625	FALSE	50	4404	114
DGKE_Dgke	8	0.8	0.8	0	1	4	4	1	0.609498	0.8	0.8	6	2	0.0894878982489983	0.5625	FALSE	5028	44	115
ELOVL6_Elovl6	8	0.8	0.8	0	2	3	2	3	0.745504	0.6	-0.6	6	2	0.0824702866919613	0.5	FALSE	6033	37	116
PAK3_Pak3	8	0.8	0.8	0	1	4	3	2	1.15877	0.7	0.7	6	2	0.0280544670684626	0.125	FALSE	14022	16	117
HMGN2_Hmgn2	5	0.714	0.5	3	2	3	0	2	0.535307142857143	0.714285714285714	-0.714285714285714	3	2	0.202332247609299	0.75	FALSE	119	1918	118
COBL_Cobl	8	0.8	0.8	0	3	2	0	5	1.004374	0.8	0.8	6	2	0.0643557099314964	0.4375	FALSE	8797	26	119
TSKU_Tsku	2	0.2	0.2	0	4	1	2	3	0.337471	0.7	0.7	2	0	0.242274958026557	1	FALSE	21	10920	120
SLC38A2_Slc38a2	7	0.7	0.7	0	3	2	3	2	0.362235	0.6	-0.6	6	1	0.148067547626463	0.625	FALSE	800	287	121
JUNB_Junb	2	0.2	0.2	0	5	0	3	2	0.623449	0.8	-0.8	1	1	0.240938050889083	0.6875	FALSE	23	10102	122
HNRNPL_Hnrnpl	3	0.3	0.3	0	2	3	2	3	0.19778061	0.6	-0.6	2	1	0.240069999310405	0.6875	FALSE	27	8645	123
RAD23A_Rad23a	3	0.333	0.3	1	3	1	3	2	0.253968888888889	0.666666666666667	-0.666666666666667	3	0	0.236413268254643	0.8125	FALSE	29	8120	124
XKR7_Xkr7	5	0.714	0.5	3	0	5	1	1	1.95911142857143	0.857142857142857	-0.857142857142857	4	1	0.185080852862894	0.8125	FALSE	216	1101	125
RHOBTB3_Rhobtb3	7	0.7	0.7	0	3	2	2	3	0.583171	0.6	0.6	5	2	0.138588016733732	0.8125	FALSE	1133	210	126
TP53BP1_Trp53bp1	8	0.8	0.8	0	1	4	5	0	0.491966	0.9	0.9	6	2	0.0914885555267329	0.6875	FALSE	4741	51	127
MDGA1_Mdga1	6	0.6	0.6	0	1	4	1	4	1.1542326	0.8	-0.8	4	2	0.156373907196864	0.875	FALSE	605	400	128
GADD45GIP1_Gadd45gip1	3	0.3	0.3	0	4	1	3	2	0.340336	0.7	-0.7	2	1	0.233804574998702	0.8125	FALSE	33	7556	129
LIMCH1_Limch1	8	0.8	0.8	0	2	3	1	4	1.048786	0.7	-0.7	7	1	0.0382813304600773	0.1875	FALSE	12574	20	130
TRIB1_Trib1	5	0.5	0.5	0	3	2	2	3	0.274107	0.6	0.6	3	2	0.207278392011286	0.75	FALSE	100	2515	131
CDS2_Cds2	7	0.7	0.7	0	3	2	2	3	0.256172	0.6	0.6	5	2	0.149065618730845	0.625	FALSE	764	330	132
ZNF217_Zfp217	4	0.4	0.4	0	4	1	2	3	0.533088	0.7	0.7	3	1	0.218925603666286	0.6875	FALSE	64	3949	133
SLC9A3R1_Slc9a3r1	7	0.7	0.7	0	3	2	1	4	0.497398	0.7	0.7	6	1	0.140417956557804	0.625	FALSE	1055	242	134
TTC9_Ttc9	8	0.8	0.8	0	1	4	2	3	0.931334	0.7	-0.7	6	2	0.0597637621798601	0.5625	FALSE	9468	27	135
TMOD2_Tmod2	8	0.8	0.8	0	0	5	2	3	1.035178	0.8	-0.8	6	2	0.0445896598040479	0.25	FALSE	11645	22	136
SKIL_Skil	4	0.4	0.4	0	2	3	1	4	0.252738	0.7	-0.7	4	0	0.224206139669654	0.6875	FALSE	51	5038	137
HBP1_Hbp1	6	0.667	0.6	1	3	1	4	1	0.440935666666667	0.777777777777778	-0.777777777777778	5	1	0.174094445883981	0.6875	FALSE	318	817	138
MDC1_Mdc1	4	0.4	0.4	0	4	1	3	2	0.189406	0.7	-0.7	3	1	0.227186064823913	0.8125	FALSE	48	5419	139
PCLAF_Pclaf	4	0.444	0.4	1	2	2	3	2	0.912042222222222	0.555555555555556	0.555555555555556	3	1	0.211831084243175	0.6875	FALSE	82	3210	140
JADE1_Jade1	6	0.6	0.6	0	2	3	2	3	0.247895	0.6	-0.6	5	1	0.178361351998554	0.625	FALSE	259	1031	141
CACNB1_Cacnb1	6	0.6	0.6	0	1	4	2	3	0.74485	0.7	-0.7	4	2	0.163981993105525	0.8125	FALSE	457	587	142
SRSF6_Srsf6	7	0.7	0.7	0	3	2	4	1	0.263882	0.7	-0.7	5	2	0.146852708295368	0.625	FALSE	826	327	143
IRS1_Irs1	7	0.7	0.7	0	2	3	3	2	0.439747	0.6	0.6	5	2	0.141748841599911	0.5625	FALSE	1012	268	144
CBLN1_Cbln1	7	0.7	0.7	0	2	3	3	2	1.840026	0.6	0.6	5	2	0.0991678402268298	0.5	FALSE	3899	70	145
PPP1R9B_Ppp1r9b	4	0.571	0.4	3	1	4	2	0	0.253164285714286	0.857142857142857	0.857142857142857	2	2	0.223268182959686	0.875	FALSE	55	5032	146
AAK1_Aak1	8	0.8	0.8	0	0	5	3	2	0.52281	0.8	0.8	6	2	0.0851477757802503	0.5	FALSE	5651	49	147
PCNA_Pcna	6	0.6	0.6	0	3	2	2	3	0.355464	0.6	0.6	4	2	0.174635153524384	0.75	FALSE	311	901	148
SHC1_Shc1	4	0.4	0.4	0	4	1	1	4	0.546932	0.8	0.8	2	2	0.214852478277007	0.875	FALSE	72	3905	149
WRAP53_Wrap53	4	0.4	0.4	0	4	1	2	3	0.306042	0.7	0.7	2	2	0.221569703250073	0.625	FALSE	60	4711	150
INA_Ina	7	0.7	0.7	0	1	4	3	2	0.912198	0.7	0.7	5	2	0.119337556950577	0.625	FALSE	2120	134	151
HUNK_Hunk	8	0.8	0.8	0	1	4	3	2	0.6501941	0.7	0.7	6	2	0.0754650888596064	0.4375	FALSE	7103	40	152
KIF21A_Kif21a	7	0.7	0.7	0	0	5	2	3	0.666321	0.8	-0.8	6	1	0.129299184574823	0.5625	FALSE	1518	189	153
ASIC1_Asic1	7	0.7	0.7	0	0	5	2	3	1.155099	0.8	-0.8	5	2	0.107666765728937	0.6875	FALSE	3016	96	154
NFASC_Nfasc	8	0.8	0.8	0	1	4	3	2	0.844022	0.7	0.7	6	2	0.0590599138556489	0.3125	FALSE	9554	31	155
TAGLN2_Tagln2	6	0.6	0.6	0	5	0	1	4	0.674505	0.9	0.9	4	2	0.163326795285394	0.625	FALSE	468	635	156
NCOR2_Ncor2	2	0.2	0.2	0	3	2	3	2	0.2334901	0.6	-0.6	1	1	0.240090857220814	0.8125	FALSE	26	11481	157
EFNB2_Efnb2	8	0.8	0.8	0	1	4	2	3	0.84154	0.7	-0.7	6	2	0.0605032002391529	0.375	FALSE	9365	32	158
KIF21B_Kif21b	6	0.6	0.6	0	2	3	3	2	0.744288	0.6	0.6	4	2	0.160709447835092	0.6875	FALSE	513	589	159
SNX5_Snx5	7	0.7	0.7	0	5	0	3	2	0.457169	0.8	-0.8	5	2	0.137360719440504	0.6875	FALSE	1175	259	160
KPNB1_Kpnb1	7	0.7	0.7	0	2	3	2	3	0.1246775	0.6	-0.6	6	1	0.144657431068457	0.625	FALSE	914	339	161
MIDN_Midn	3	0.3	0.3	0	2	3	2	3	0.32887	0.6	-0.6	2	1	0.229768035743513	0.6875	FALSE	41	7624	162
ABCC5_Abcc5	7	0.7	0.7	0	4	1	4	1	0.313133	0.8	-0.8	5	2	0.141191195129295	0.6875	FALSE	1029	305	163
CAMKMT_Camkmt	8	0.8	0.8	0	3	2	1	4	0.35951	0.7	0.7	6	2	0.090779827182048	0.5625	FALSE	4831	65	164
YBX3_Ybx3	7	0.778	0.7	1	2	2	2	3	0.606385555555556	0.555555555555556	-0.555555555555556	6	1	0.12793391302188	0.625	FALSE	1575	201	165
GLCE_Glce	6	0.6	0.6	0	2	3	0	5	0.403763	0.8	-0.8	5	1	0.170258158568303	0.75	FALSE	374	848	166
CLSTN1_Clstn1	8	0.8	0.8	0	2	3	1	4	0.502711	0.7	-0.7	6	2	0.0803965985864892	0.6875	FALSE	6347	50	167
YWHAG_Ywhag	7	0.7	0.7	0	0	5	3	2	0.44429	0.8	0.8	5	2	0.13648184562852	0.75	FALSE	1204	264	168
NNAT_Nnat	6	0.6	0.6	0	1	4	4	1	1.620218	0.8	0.8	4	2	0.144528513111088	0.6875	TRUE	920	346	169
NMNAT2_Nmnat2	8	0.8	0.8	0	1	4	3	2	1.0202195	0.7	0.7	6	2	0.0367306720952548	0.125	FALSE	12763	25	170
ERLIN1_Erlin1	6	0.6	0.6	0	4	1	2	3	0.348271	0.7	0.7	4	2	0.171589297723528	0.75	FALSE	353	913	171
CTSA_Ctsa	6	0.6	0.6	0	5	0	2	3	0.5816578	0.8	0.8	6	0	0.163627288499997	0.6875	FALSE	462	701	172
ODC1_Odc1	3	0.3	0.3	0	4	1	1	4	0.305251	0.8	0.8	2	1	0.229751271512489	0.75	FALSE	42	7754	173
EEF2_Eef2	6	0.6	0.6	0	3	2	3	2	0.197236	0.6	-0.6	4	2	0.174908145001873	0.6875	FALSE	307	1070	174
USP22_Usp22	6	0.6	0.6	0	1	4	1	4	0.5164706	0.8	-0.8	5	1	0.16564455046329	0.6875	FALSE	442	746	175
FRAS1_Fras1	8	0.8	0.8	0	2	3	2	3	0.866696	0.6	-0.6	6	2	0.0487215651379571	0.4375	FALSE	11053	30	176
RPL23A_Rpl23a	2	0.286	0.2	3	3	2	1	1	0.292487142857143	0.571428571428571	0.571428571428571	1	1	0.235700309502392	0.6875	FALSE	30	11109	177
NEK8_Nek8	2	0.2	0.2	0	4	1	2	3	0.36699	0.7	0.7	2	0	0.235138782708214	0.8125	FALSE	31	10818	178
SKIDA1_Skida1	3	0.429	0.3	3	0	5	0	2	0.937108571428571	1	-1	3	0	0.223062169588448	0.625	FALSE	56	5999	179
MYL6_Myl6	5	0.556	0.5	1	2	2	3	2	0.275954444444444	0.555555555555556	0.555555555555556	5	0	0.199507625480247	0.6875	FALSE	134	2510	180
VEZF1_Vezf1	5	0.5	0.5	0	2	3	3	2	0.225203	0.6	0.6	4	1	0.201520982348463	0.625	FALSE	125	2692	181
KLF10_Klf10	3	0.3	0.3	0	3	2	2	3	0.3909799	0.6	0.6	3	0	0.22827860500392	0.6875	FALSE	46	7347	182
TUBA1A_Tuba1a	6	0.6	0.6	0	1	4	2	3	0.742637	0.7	-0.7	4	2	0.157423098537198	0.5625	FALSE	580	590	183
