Symbol	Count_DE	Proportion_DE_measured	Proportion_DE_all	Count_NA	GoF_down	GoF_up	LoF_down	LoF_up	Avg_abs_FC	FC_purity	FC_signed_purity	Count_DE_mm	Count_DE_hg	Mean_bind	Proportion_binary	Curated_target	Rank_binding	Rank_perturbation	Rank_integrated
NYAP1_Nyap1	2	0.095	0.087	2	2	1	5	7	0.401192014285714	0.6	0.6	1	1	0.0616533452557088	0.181818181818182	FALSE	8125	8951	10099
PSMD11_Psmd11	3	0.136	0.13	1	0	3	9	4	0.228812	0.75	0.75	3	0	0.047359563144289	0	FALSE	11272	6452	10100
ACAD11_Acad11	3	0.143	0.13	2	2	1	5	7	0.543689047619048	0.6	0.6	2	1	0.021157353182423	0	FALSE	16138	4507	10101
SAPCD1_Sapcd1	1	0.045	0.043	1	0	3	10	3	0.787392272727273	0.8125	0.8125	1	0	0.070526450961835	0.181818181818182	FALSE	6432	11309	10102
PAXIP1_Paxip1	3	0.15	0.13	3	2	1	5	6	0.208551	0.571428571428571	0.571428571428571	2	1	0.0485075499580911	0.272727272727273	FALSE	10988	6620	10103
NDUFB3_Ndufb3	2	0.091	0.087	1	1	2	6	7	0.307518636363636	0.5625	-0.5625	1	1	0.0645513017918745	0.181818181818182	FALSE	7582	9595	10104
PSMC2_Psmc2	1	0.045	0.043	1	1	2	5	8	0.161060454545455	0.625	-0.625	0	1	0.0785831348249001	0.181818181818182	FALSE	5089	14298	10105
PPP1R3E_Ppp1r3e	2	0.105	0.087	4	0	2	4	7	0.396913894736842	0.692307692307692	-0.692307692307692	1	1	0.0618116730087734	0.272727272727273	FALSE	8095	8989	10106
NAB2_Nab2	2	0.095	0.087	2	2	1	8	4	0.415357147619048	0.666666666666667	-0.666666666666667	1	1	0.0612243229300831	0.363636363636364	FALSE	8214	8860	10107
TP63_Trp63	2	0.095	0.087	2	1	1	4	9	0.558017476190476	0.666666666666667	-0.666666666666667	1	1	0.0573853929924713	0.181818181818182	FALSE	9030	8060	10108
AOC2_Aoc2	2	0.118	0.087	6	1	2	3	8	0.641126117647059	0.714285714285714	-0.714285714285714	1	1	0.0555561231249989	0.181818181818182	FALSE	9411	7735	10109
TMEM208_Tmem208	2	0.087	0.087	0	1	2	5	9	0.200083913043478	0.647058823529412	-0.647058823529412	2	0	0.0680023297926316	0.272727272727273	FALSE	6916	10531	10110
ARMC9_Armc9	3	0.143	0.13	2	1	2	5	7	0.337110238095238	0.6	-0.6	2	1	0.0391498821105421	0	FALSE	13113	5555	10111
THBD_Thbd	0	0	0	3	0	2	5	7	0.7319945	0.642857142857143	-0.642857142857143	0	0	0.0791932502081043	0.272727272727273	FALSE	4985	14617	10112
BCL2L2_Bcl2l2	2	0.091	0.087	1	2	1	4	9	0.243927954545455	0.6875	0.6875	1	1	0.0665635612593426	0.272727272727273	FALSE	7206	10116	10113
CLIP3_Clip3	1	0.05	0.043	3	3	0	6	5	0.261816	0.642857142857143	-0.642857142857143	1	0	0.0770981407853929	0.272727272727273	FALSE	5302	13751	10114
NEURL2_Neurl2	1	0.056	0.043	5	1	1	2	8	0.475692722222222	0.75	-0.75	0	1	0.0739145586244569	0.181818181818182	FALSE	5826	12515	10115
ZNF3_Zfp113	0	0	0	0	0	3	5	9	0.234912173913043	0.705882352941177	-0.705882352941177	0	0	0.0823186598019398	0.363636363636364	FALSE	4510	16172	10116
NDUFS5_Ndufs5	2	0.143	0.087	9	1	1	2	4	0.226795428571429	0.625	-0.625	1	1	0.0670746925873381	0.181818181818182	FALSE	7100	10273	10117
PCLO_Pclo	2	0.087	0.087	0	1	2	8	6	0.34242347826087	0.588235294117647	0.588235294117647	1	1	0.0632086777000536	0.0909090909090909	FALSE	7812	9337	10118
ZNF292_Zfp292	3	0.136	0.13	1	1	2	9	4	0.363007272727273	0.6875	0.6875	3	0	0.0366911630708917	0.0909090909090909	FALSE	13604	5362	10119
HSFY2_Hsfy2	0	0	0	15	0	1	1	2	0.04326775	0.75	-0.75	0	0	0.0834432502227774	0.0909090909090909	FALSE	4378	16665	10120
MRFAP1_Mrfap1	3	0.136	0.13	1	2	1	8	5	0.166426454545455	0.625	-0.625	0	3	0.0502232544035243	0.181818181818182	FALSE	10605	6880	10121
SNX3_Snx3	3	0.13	0.13	0	3	0	6	8	0.255586956521739	0.647058823529412	0.647058823529412	1	2	0.0448125247316338	0	FALSE	11778	6196	10122
NT5DC1_Nt5dc1	1	0.048	0.043	2	2	1	6	6	0.682750476190476	0.533333333333333	0.533333333333333	0	1	0.0712728494153414	0	FALSE	6306	11580	10123
CHST12_Chst12	2	0.091	0.087	1	2	1	9	4	0.401291545454545	0.6875	-0.6875	1	1	0.0615064082974739	0.0909090909090909	FALSE	8161	8950	10124
UBAP2_Ubap2	2	0.091	0.087	1	1	2	7	6	0.160594090909091	0.5625	0.5625	2	0	0.0688707496366635	0.272727272727273	FALSE	6758	10809	10125
U2SURP_U2surp	3	0.136	0.13	1	1	2	6	7	0.176916363636364	0.5625	-0.5625	2	1	0.0497738190233519	0.0909090909090909	FALSE	10703	6825	10126
TBC1D23_Tbc1d23	2	0.091	0.087	1	3	0	11	2	0.276281818181818	0.875	-0.875	1	1	0.0654220169850947	0.181818181818182	FALSE	7418	9848	10127
PCP2_Pcp2	1	0.059	0.043	6	1	2	3	5	0.49239	0.636363636363636	-0.636363636363636	0	1	0.0735712686001253	0.272727272727273	FALSE	5882	12422	10128
CRPPA_Crppa	1	0.25	0.043	19	0	1	1	1	0.80592	0.666666666666667	-0.666666666666667	0	1	0.0703173860995214	0.181818181818182	FALSE	6483	11280	10129
CMC1_Cmc1	3	0.136	0.13	1	3	0	5	8	0.250227363636364	0.6875	0.6875	1	2	0.0452186545054663	0	FALSE	11697	6252	10130
DDR2_Ddr2	2	0.091	0.087	1	2	1	5	8	0.683863181818182	0.625	0.625	1	1	0.0546003263331218	0.0909090909090909	FALSE	9606	7613	10131
SERAC1_Serac1	3	0.136	0.13	1	1	2	8	5	0.401625	0.625	0.625	2	1	0.0336058399581055	0.0909090909090909	FALSE	14209	5150	10132
ZNF622_Zfp622	1	0.048	0.043	2	2	1	5	7	0.346803666666667	0.6	0.6	1	0	0.0757693190204182	0	FALSE	5529	13236	10133
HMGCS2_Hmgcs2	0	0	0	8	0	1	3	6	0.279923333333333	0.7	-0.7	0	0	0.0819147822038842	0.0909090909090909	FALSE	4580	15983	10134
SFRP5_Sfrp5	2	0.095	0.087	2	2	0	7	6	0.654776666666667	0.6	-0.6	0	2	0.0549835371352459	0.181818181818182	FALSE	9522	7688	10135
VWA5B1_Vwa5b1	0	0	0	11	1	1	6	1	0.663813333333333	0.777777777777778	0.777777777777778	0	0	0.0792315581105546	0.272727272727273	FALSE	4981	14697	10136
HMCN2_Hmcn2	2	0.154	0.087	10	3	0	4	3	1.03627230769231	0.7	-0.7	1	1	0.0514253886730008	0.181818181818182	FALSE	10326	7091	10137
CATSPERZ_Catsperz	1	0.048	0.043	2	1	2	4	8	0.544289047619048	0.666666666666667	-0.666666666666667	0	1	0.0727819039650883	0.181818181818182	FALSE	6023	12158	10138
GPR161_Gpr161	2	0.1	0.087	3	1	1	5	7	0.54933245	0.571428571428571	-0.571428571428571	1	1	0.0573293431862378	0.0909090909090909	FALSE	9041	8102	10139
TIMM21_Timm21	3	0.136	0.13	1	1	2	8	5	0.338151681818182	0.625	0.625	1	2	0.0385911433054751	0.0909090909090909	FALSE	13214	5546	10140
TSTD1_Tstd1	2	0.111	0.087	5	1	0	3	8	0.564889444444444	0.75	0.75	1	1	0.056852760154699	0.0909090909090909	FALSE	9145	8015	10141
TTBK2_Ttbk2	3	0.13	0.13	0	1	2	7	7	0.44522652173913	0.529411764705882	-0.529411764705882	1	2	0.0299948367267758	0.0909090909090909	FALSE	14880	4926	10142
ZDHHC8_Zdhhc8	1	0.043	0.043	0	1	2	8	6	0.339215652173913	0.588235294117647	0.588235294117647	0	1	0.0758190862948234	0.363636363636364	FALSE	5518	13285	10143
USP54_Usp54	2	0.091	0.087	1	1	2	9	4	0.297103636363636	0.6875	0.6875	2	0	0.064588857415348	0.181818181818182	FALSE	7576	9677	10144
NADK2_Nadk2	3	0.143	0.13	2	1	2	6	6	0.37319919047619	0.533333333333333	-0.533333333333333	2	1	0.0356726775401756	0.181818181818182	FALSE	13839	5298	10145
CYBC1_Cybc1	2	0.091	0.087	1	2	1	7	6	0.430079545454545	0.5625	-0.5625	2	0	0.060432385811893	0.181818181818182	FALSE	8382	8753	10146
LRFN3_Lrfn3	2	0.095	0.087	2	1	2	6	6	0.323214761904762	0.533333333333333	-0.533333333333333	1	1	0.0635783142813171	0.181818181818182	FALSE	7754	9464	10147
MYH7B_Myh7b	0	0	0	4	2	0	7	4	0.58883	0.692307692307692	-0.692307692307692	0	0	0.0793723776254401	0.181818181818182	FALSE	4952	14820	10148
FRG1_Frg1	1	0.048	0.043	2	2	1	4	8	0.196867333333333	0.666666666666667	0.666666666666667	1	0	0.0778334790797549	0.272727272727273	FALSE	5194	14131	10149
POLR3C_Polr3c	3	0.13	0.13	0	0	3	10	4	0.234790826086957	0.764705882352941	0.764705882352941	1	2	0.0463030018346305	0.0909090909090909	FALSE	11481	6394	10150
DPPA3_Dppa3	1	0.077	0.043	10	1	1	2	5	0.506438384615385	0.666666666666667	-0.666666666666667	0	1	0.0732570754723475	0.0909090909090909	FALSE	5946	12347	10151
SP7_Sp7	1	0.053	0.043	4	2	1	3	7	0.620396421052632	0.692307692307692	0.692307692307692	0	1	0.0716671903693058	0.181818181818182	FALSE	6225	11794	10152
LRRC10_Lrrc10	1	0.091	0.043	12	1	0	6	3	0.498637272727273	0.7	-0.7	1	0	0.0733831431603505	0.181818181818182	FALSE	5928	12388	10153
TEX13B_Tex13b	3	0.2	0.13	8	2	1	5	2	0.483364666666667	0.7	-0.7	2	1	0.0259366580019871	0.0909090909090909	FALSE	15417	4765	10154
NKAPD1_Nkapd1	2	0.105	0.087	4	0	2	5	6	0.520862105263158	0.615384615384615	-0.615384615384615	1	1	0.0579304334984214	0.272727272727273	FALSE	8905	8250	10155
DERL2_Derl2	3	0.136	0.13	1	0	3	9	4	0.363594045454545	0.75	0.75	2	1	0.036217194145951	0.0909090909090909	FALSE	13708	5360	10156
ZSWIM5_Zswim5	3	0.15	0.13	3	1	2	8	3	0.51709805	0.714285714285714	0.714285714285714	1	2	0.0217543427783953	0	FALSE	15963	4603	10157
LHFPL4_Lhfpl4	2	0.105	0.087	4	2	1	7	4	0.685377894736842	0.642857142857143	-0.642857142857143	0	2	0.0543085297764471	0	FALSE	9663	7606	10158
DBR1_Dbr1	2	0.091	0.087	1	0	3	10	3	0.15143161	0.8125	0.8125	1	1	0.0688369164610187	0.181818181818182	FALSE	6771	10855	10159
IQCK_Iqck	1	0.059	0.043	6	0	2	2	7	0.441200705882353	0.818181818181818	-0.818181818181818	0	1	0.0741343943156381	0.0909090909090909	FALSE	5787	12706	10160
ADGRE5_Adgre5	3	0.143	0.13	2	2	1	2	10	0.50216619047619	0.8	0.8	2	1	0.0233320836462109	0	FALSE	15728	4676	10161
SPATC1L_Spatc1l	1	0.056	0.043	5	1	2	2	7	0.450068333333333	0.75	-0.75	0	1	0.0740341769045854	0.0909090909090909	FALSE	5810	12660	10162
EIF3G_Eif3g	3	0.13	0.13	0	2	1	7	7	0.147712869565217	0.529411764705882	0.529411764705882	2	1	0.050356832082464	0.0909090909090909	FALSE	10573	6957	10163
ZNF276_Zfp276	1	0.045	0.043	1	0	3	11	2	0.226572818181818	0.875	0.875	0	1	0.0774279070472793	0.181818181818182	FALSE	5264	13979	10164
MYO7B_Myo7b	0	0	0	8	0	1	4	5	0.236923293333333	0.6	-0.6	0	0	0.0820600452378447	0.181818181818182	FALSE	4555	16159	10165
FBXL7_Fbxl7	3	0.15	0.13	3	1	1	6	6	0.511988	0.5	-0.5	3	0	0.0218589403233817	0	FALSE	15931	4621	10166
CFAP410_Cfap410	2	0.286	0.087	16	0	2	1	2	0.499871428571429	0.8	-0.8	0	2	0.0583648427710364	0.272727272727273	FALSE	8804	8365	10167
TLR3_Tlr3	3	0.15	0.13	3	2	1	4	7	0.4195878	0.642857142857143	0.642857142857143	1	2	0.0318080608935132	0.0909090909090909	FALSE	14571	5058	10168
REXO2_Rexo2	3	0.13	0.13	0	1	2	6	8	0.324078956521739	0.588235294117647	-0.588235294117647	1	2	0.0394233034414511	0.0909090909090909	FALSE	13040	5652	10169
C12orf4_D6Wsu163e	2	0.087	0.087	0	0	3	8	6	0.327261260869565	0.647058823529412	0.647058823529412	1	1	0.0631984259175477	0.181818181818182	FALSE	7815	9432	10170
LZTS3_Lzts3	2	0.095	0.087	2	2	1	6	6	0.531882380952381	0.533333333333333	0.533333333333333	1	1	0.0574718513265411	0.0909090909090909	FALSE	9013	8181	10171
CACNG3_Cacng3	2	0.118	0.087	6	1	0	8	3	0.694663764705882	0.75	-0.75	2	0	0.0539993461162735	0.0909090909090909	FALSE	9736	7574	10172
TAP2_Tap2	3	0.158	0.13	4	2	1	7	3	0.467842368421053	0.692307692307692	-0.692307692307692	1	2	0.0271392466247034	0.0909090909090909	FALSE	15261	4832	10173
HDHD3_Hdhd3	2	0.091	0.087	1	1	2	5	8	0.260395	0.625	-0.625	1	1	0.06559081627987	0.181818181818182	FALSE	7385	9986	10174
ACHE_Ache	2	0.111	0.087	5	3	0	4	5	0.445806111111111	0.666666666666667	0.666666666666667	2	0	0.0598577026911137	0.272727272727273	FALSE	8504	8673	10175
PGAP1_Pgap1	2	0.091	0.087	1	1	2	10	3	0.432826818181818	0.75	0.75	1	1	0.0601495921682917	0.0909090909090909	FALSE	8438	8741	10176
ARHGAP25_Arhgap25	2	0.1	0.087	3	1	2	2	9	0.4919965	0.785714285714286	-0.785714285714286	1	1	0.0585021126114532	0.0909090909090909	FALSE	8773	8409	10177
PJA1_Pja1	2	0.091	0.087	1	2	1	7	6	0.353928045454545	0.5625	-0.5625	1	1	0.0624267087924457	0.181818181818182	FALSE	7967	9260	10178
FKBP11_Fkbp11	2	0.091	0.087	1	2	1	8	5	0.488128181818182	0.625	-0.625	1	1	0.0586388527654973	0.181818181818182	FALSE	8753	8429	10179
PBRM1_Pbrm1	2	0.091	0.087	1	1	2	7	6	0.372815454545455	0.5625	0.5625	1	1	0.06194004178632	0.181818181818182	FALSE	8062	9152	10180
ATXN7_Atxn7	2	0.087	0.087	0	2	1	5	9	0.346906086956522	0.647058823529412	0.647058823529412	1	1	0.0626817747145161	0.0909090909090909	FALSE	7928	9307	10181
MKNK1_Mknk1	2	0.091	0.087	1	1	2	6	7	0.369280045454545	0.5625	-0.5625	1	1	0.0620506943341207	0.272727272727273	FALSE	8045	9172	10182
MAFK_Mafk	2	0.091	0.087	1	2	1	6	7	0.587748863636364	0.5625	0.5625	1	1	0.0559751602713548	0	FALSE	9319	7919	10183
NPRL3_Nprl3	3	0.13	0.13	0	1	2	8	6	0.390924782608696	0.588235294117647	0.588235294117647	2	1	0.0336554016966874	0	FALSE	14195	5199	10184
GRIN2C_Grin2c	2	0.1	0.087	3	1	2	6	5	0.337974	0.571428571428571	0.571428571428571	2	0	0.0628945394726768	0.181818181818182	FALSE	7884	9361	10185
MBLAC2_Mblac2	2	0.095	0.087	2	2	1	8	4	0.303432095238095	0.666666666666667	-0.666666666666667	1	1	0.0640687831101679	0.272727272727273	FALSE	7668	9628	10186
TMEM42_Tmem42	3	0.136	0.13	1	3	0	10	3	0.464058636363636	0.8125	-0.8125	2	1	0.0273368138326546	0.0909090909090909	FALSE	15233	4847	10187
TMEM106C_Tmem106c	2	0.087	0.087	0	2	1	6	8	0.294828260869565	0.588235294117647	0.588235294117647	0	2	0.0643466402493086	0	FALSE	7619	9693	10188
EPSTI1_Epsti1	2	0.1	0.087	3	1	2	7	4	0.713375	0.642857142857143	0.642857142857143	1	1	0.0536864041826003	0.0909090909090909	FALSE	9813	7526	10189
KLHL22_Klhl22	2	0.087	0.087	0	2	1	8	6	0.393832434782609	0.588235294117647	-0.588235294117647	0	2	0.0612901436037781	0.0909090909090909	FALSE	8200	9007	10190
NUDCD2_Nudcd2	2	0.087	0.087	0	2	1	10	4	0.128697826086957	0.705882352941177	-0.705882352941177	1	1	0.0689068423516526	0.181818181818182	FALSE	6752	10939	10191
LRRN4CL_Lrrn4cl	0	0	0	5	1	1	4	6	0.670798	0.583333333333333	-0.583333333333333	0	0	0.0789283429742486	0.454545454545455	FALSE	5031	14684	10192
SRP9_Srp9	3	0.136	0.13	1	0	3	7	6	0.289964545454545	0.625	0.625	2	1	0.0418867691783852	0.181818181818182	FALSE	12490	5915	10193
PRSS21_Prss21	0	0	0	10	0	1	3	5	0.505338076923077	0.666666666666667	-0.666666666666667	0	0	0.0796577329866267	0.272727272727273	FALSE	4911	15049	10194
RPS17_Rps17	2	0.133	0.087	8	2	0	3	4	0.176735866666667	0.666666666666667	0.666666666666667	1	1	0.0680148181056353	0.0909090909090909	FALSE	6914	10692	10195
SDCBP2_Sdcbp2	1	0.045	0.043	1	3	0	8	5	0.631981818181818	0.6875	-0.6875	0	1	0.0713282990128886	0.181818181818182	FALSE	6294	11747	10196
OGDHL_Ogdhl	2	0.125	0.087	7	1	1	9	2	1.0789748625	0.769230769230769	0.769230769230769	1	1	0.0508935483867395	0	FALSE	10456	7072	10197
ACO1_Aco1	3	0.136	0.13	1	3	0	6	7	0.237034545454545	0.625	0.625	2	1	0.0455708421166124	0	FALSE	11628	6361	10198
PDZD4_Pdzd4	3	0.158	0.13	4	3	0	5	5	0.416145263157895	0.615384615384615	0.615384615384615	2	1	0.0317152321239842	0	FALSE	14584	5073	10199
DOC2B_Doc2b	2	0.105	0.087	4	1	2	3	8	0.568941578947368	0.714285714285714	-0.714285714285714	0	2	0.0562674979109193	0.0909090909090909	FALSE	9263	7988	10200
PLA2G2E_Pla2g2e	1	0.083	0.043	11	0	1	3	4	0.376951416666667	0.625	-0.625	1	0	0.0749452447471387	0.0909090909090909	FALSE	5671	13049	10201
BVES_Bves	3	0.15	0.13	3	1	2	7	4	0.4253365	0.642857142857143	0.642857142857143	2	1	0.0309736111544629	0.0909090909090909	FALSE	14710	5032	10202
BCAS2_Bcas2	3	0.13	0.13	0	0	3	6	8	0.20574147826087	0.647058823529412	-0.647058823529412	1	2	0.0478318173648699	0.272727272727273	FALSE	11141	6644	10203
TBX22_Tbx22	3	0.2	0.13	8	1	1	3	5	0.531652	0.6	-0.6	2	1	0.0210607474542676	0	FALSE	16246	4557	10204
PTBP2_Ptbp2	3	0.136	0.13	1	0	3	7	6	0.531604545454545	0.625	0.625	1	2	0.0210607474542676	0	FALSE	16246	4558	10205
RBM44_Rbm44	1	0.053	0.043	4	2	0	5	6	0.413286	0.615384615384615	0.615384615384615	0	1	0.0743786270345993	0	FALSE	5755	12867	10206
TRIM63_Trim63	1	0.067	0.043	8	1	1	3	5	0.770575333333333	0.6	-0.6	1	0	0.0701186237750752	0	FALSE	6529	11344	10207
C17orf98_1700001P01Rik	1	0.067	0.043	8	1	0	4	5	0.297891333333333	0.6	0.6	1	0	0.0761036241059174	0.363636363636364	FALSE	5468	13546	10208
ERAL1_Eral1	3	0.136	0.13	1	1	2	6	7	0.235235045454545	0.5625	-0.5625	3	0	0.045701905773232	0.0909090909090909	FALSE	11603	6384	10209
MICU2_Micu2	1	0.048	0.043	2	1	2	6	6	0.271727061904762	0.533333333333333	-0.533333333333333	1	0	0.0764266636001916	0.0909090909090909	FALSE	5412	13692	10210
OTP_Otp	0	0	0	8	0	1	1	8	0.644356	0.9	-0.9	0	0	0.0788751988162102	0.181818181818182	FALSE	5035	14722	10211
ARHGAP33_Arhgap33	2	0.095	0.087	2	2	1	5	7	0.471427142857143	0.6	0.6	1	1	0.0589226194734354	0.272727272727273	FALSE	8691	8529	10212
FLT4_Flt4	3	0.143	0.13	2	2	1	7	6	0.529985761904762	0.5625	-0.5625	2	1	0.0210607474542676	0	FALSE	16246	4563	10213
CD96_Cd96	0	0	0	7	1	1	6	2	0.34229108125	0.7	0.7	0	0	0.0808170414207501	0.0909090909090909	FALSE	4721	15710	10214
TTC5_Ttc5	3	0.13	0.13	0	1	2	10	4	0.340464739130435	0.705882352941177	0.705882352941177	2	1	0.0374768769038824	0	FALSE	13444	5517	10215
GNB5_Gnb5	3	0.13	0.13	0	3	0	7	7	0.28940847826087	0.588235294117647	0.588235294117647	2	1	0.0416476756505787	0	FALSE	12529	5920	10216
SLC39A6_Slc39a6	3	0.136	0.13	1	1	2	8	5	0.255013909090909	0.625	0.625	2	1	0.0440620459481043	0	FALSE	11958	6205	10217
PTGER4_Ptger4	2	0.091	0.087	1	1	2	8	5	0.413733181818182	0.625	0.625	1	1	0.0605126018685363	0.272727272727273	FALSE	8369	8867	10218
AGT_Agt	0	0	0	8	0	2	1	7	0.3662642	0.9	-0.9	0	0	0.0805387561817588	0.181818181818182	FALSE	4759	15595	10219
HPD_Hpd	1	0.062	0.043	7	1	1	5	4	0.60498975	0.545454545454545	0.545454545454545	0	1	0.071497117503922	0.272727272727273	FALSE	6260	11863	10220
RHBDL2_Rhbdl2	2	0.118	0.087	6	1	1	6	3	0.692892352941176	0.636363636363636	0.636363636363636	0	2	0.0537196166809692	0.181818181818182	FALSE	9803	7577	10221
CD302_Cd302	3	0.143	0.13	2	2	1	4	8	0.503590238095238	0.666666666666667	0.666666666666667	1	2	0.0219514322772648	0	FALSE	15918	4668	10222
LENEP_Lenep	0	0	0	12	0	0	2	3	0.368805454545455	0.6	-0.6	0	0	0.0804342922961815	0.181818181818182	FALSE	4771	15579	10223
CDK2AP1_Cdk2ap1	3	0.136	0.13	1	1	2	8	6	0.151170454545455	0.588235294117647	0.588235294117647	2	1	0.0498051439892109	0	FALSE	10699	6951	10224
NEK9_Nek9	3	0.13	0.13	0	1	2	8	6	0.179273782608696	0.588235294117647	0.588235294117647	2	1	0.0487585260179373	0	FALSE	10926	6807	10225
CHST1_Chst1	2	0.105	0.087	4	2	0	4	8	0.388339473684211	0.714285714285714	0.714285714285714	2	0	0.0611968603921988	0.0909090909090909	FALSE	8218	9054	10226
SF3A2_Sf3a2	3	0.136	0.13	1	2	1	7	6	0.306807681818182	0.5625	-0.5625	2	1	0.0401643635016634	0	FALSE	12865	5784	10227
SEC24B_Sec24b	2	0.087	0.087	0	1	2	10	4	0.29467	0.705882352941177	0.705882352941177	2	0	0.0639945330883417	0.272727272727273	FALSE	7679	9695	10228
PCP4L1_Pcp4l1	2	0.105	0.087	4	2	0	5	6	0.979661578947368	0.615384615384615	0.615384615384615	1	1	0.050949073948505	0.181818181818182	FALSE	10442	7130	10229
DDN_Ddn	0	0	0	6	0	2	5	4	0.391052470588235	0.636363636363636	0.636363636363636	0	0	0.0802261097940084	0.181818181818182	FALSE	4809	15482	10230
HSPA12B_Hspa12b	2	0.091	0.087	1	2	1	8	5	0.632539545454545	0.625	-0.625	1	1	0.0546708488644047	0	FALSE	9591	7764	10231
DNAJB14_Dnajb14	3	0.143	0.13	2	2	1	7	5	0.227804285714286	0.6	-0.6	2	1	0.0460653962951811	0.181818181818182	FALSE	11526	6461	10232
C11orf87_AI593442	2	0.118	0.087	6	1	2	5	4	0.834207058823529	0.583333333333333	0.583333333333333	1	1	0.0518190006016628	0.0909090909090909	FALSE	10241	7272	10233
TAMM41_Tamm41	2	0.091	0.087	1	0	2	4	10	0.225757409090909	0.75	-0.75	0	2	0.0663167571008525	0.0909090909090909	FALSE	7245	10283	10234
YIPF3_Yipf3	3	0.136	0.13	1	2	1	9	4	0.40745	0.6875	-0.6875	2	1	0.031814148267089	0.0909090909090909	FALSE	14569	5115	10235
TMEM170A_Tmem170	3	0.143	0.13	2	1	2	8	4	0.312005714285714	0.666666666666667	0.666666666666667	2	1	0.0396611024457752	0.0909090909090909	FALSE	12980	5742	10236
RHOH_Rhoh	2	0.118	0.087	6	2	1	4	4	0.419182352941176	0.545454545454545	0.545454545454545	1	1	0.0601388022450243	0.272727272727273	FALSE	8440	8835	10237
CHD4_Chd4	2	0.091	0.087	1	1	2	9	4	0.317635	0.6875	0.6875	1	1	0.0630643580055991	0.181818181818182	FALSE	7839	9513	10238
FURIN_Furin	3	0.13	0.13	0	2	1	4	10	0.440072130434783	0.705882352941177	0.705882352941177	2	1	0.0286901983088181	0	FALSE	15074	4949	10239
CDNF_Cdnf	1	0.071	0.043	9	0	3	3	5	0.503423571428571	0.727272727272727	-0.727272727272727	0	1	0.0727322795784145	0.181818181818182	FALSE	6032	12369	10240
SDSL_Sdsl	2	0.091	0.087	1	1	2	6	7	0.754505909090909	0.5625	-0.5625	1	1	0.0525853067210245	0.181818181818182	FALSE	10064	7415	10241
SMAP2_Smap2	2	0.087	0.087	0	1	2	9	5	0.335941999565217	0.647058823529412	0.647058823529412	1	1	0.0624405251542496	0.272727272727273	FALSE	7962	9373	10242
BSPRY_Bspry	2	0.087	0.087	0	2	1	11	3	0.80101552173913	0.764705882352941	-0.764705882352941	0	2	0.0520676000827711	0.0909090909090909	FALSE	10184	7330	10243
PRSS27_Prss27	0	0	0	8	1	2	4	4	0.4056948	0.545454545454545	-0.545454545454545	0	0	0.0800619320361367	0.0909090909090909	FALSE	4841	15425	10244
MICALL2_Micall2	2	0.091	0.087	1	2	1	6	7	0.520681954545455	0.5625	0.5625	1	1	0.0572963770575794	0	FALSE	9050	8252	10245
USP28_Usp28	2	0.095	0.087	2	2	1	5	7	0.272169047619048	0.6	0.6	1	1	0.0647140454051487	0.0909090909090909	FALSE	7555	9885	10246
PCGF3_Pcgf3	2	0.118	0.087	6	2	1	4	7	0.205009411764706	0.642857142857143	0.642857142857143	1	1	0.0669648385355226	0.0909090909090909	FALSE	7127	10481	10247
RTN4IP1_Rtn4ip1	3	0.13	0.13	0	2	1	7	7	0.305576086956522	0.529411764705882	0.529411764705882	1	2	0.0399901715990695	0.0909090909090909	FALSE	12896	5793	10248
GAL_Gal	2	0.105	0.087	4	2	1	8	2	0.491733315789474	0.769230769230769	-0.769230769230769	1	1	0.0580230289322558	0.0909090909090909	FALSE	8881	8412	10249
TTC21B_Ttc21b	1	0.048	0.043	2	1	2	7	5	0.338286576190476	0.6	0.6	0	1	0.0752141838270807	0.0909090909090909	FALSE	5623	13289	10250
ADAR_Adar	2	0.091	0.087	1	2	1	5	8	0.596945	0.625	0.625	1	1	0.0551041295889586	0.0909090909090909	FALSE	9494	7876	10251
GTF2H5_Gtf2h5	3	0.143	0.13	2	1	2	8	4	0.380422619047619	0.666666666666667	0.666666666666667	2	1	0.0335659254775633	0.0909090909090909	FALSE	14217	5260	10252
DAPK2_Dapk2	2	0.095	0.087	2	2	1	6	6	0.457568571428571	0.533333333333333	0.533333333333333	1	1	0.0589270561438635	0.0909090909090909	FALSE	8688	8608	10253
GRIP1_Grip1	2	0.091	0.087	1	0	3	9	4	0.5524	0.75	0.75	1	1	0.056337904935107	0.181818181818182	FALSE	9247	8088	10254
IFNAR1_Ifnar1	3	0.13	0.13	0	2	1	8	6	0.250360434782609	0.588235294117647	-0.588235294117647	2	1	0.04402702560841	0.0909090909090909	FALSE	11967	6250	10255
ZNF831_Zfp831	0	0	0	15	1	0	2	2	0.89191	0.6	0.6	0	0	0.0780908902424472	0.272727272727273	FALSE	5156	14512	10256
THSD7B_Thsd7b	3	0.176	0.13	6	1	2	3	5	0.516096705882353	0.636363636363636	-0.636363636363636	2	1	0.0210607474542676	0	FALSE	16246	4606	10257
IKBKG_Ikbkg	2	0.091	0.087	1	0	3	3	10	0.320959090909091	0.8125	-0.8125	2	0	0.0628746940650344	0.272727272727273	FALSE	7888	9487	10258
MORN5_Morn5	1	0.062	0.043	7	0	2	3	5	0.43285075	0.7	-0.7	0	1	0.0736841830399523	0.181818181818182	FALSE	5866	12758	10259
