Symbol	Count_DE	Proportion_DE_measured	Proportion_DE_all	Count_NA	GoF_down	GoF_up	LoF_down	LoF_up	Avg_abs_FC	FC_purity	FC_signed_purity	Count_DE_mm	Count_DE_hg	Mean_bind	Proportion_binary	Curated_target	Rank_binding	Rank_perturbation	Rank_integrated
PCDHB14_Pcdhb20	14	0.167	0.159	4	3	12	30	22	0.262836369047619	0.626865671641791	0.626865671641791	6	8	0.0714585404045577	0.303030303030303	FALSE	5352	955	1586
TBXAS1_Tbxas1	4	0.045	0.045	0	9	6	28	27	0.303123494318182	0.528571428571429	-0.528571428571429	1	3	0.104180436615415	0.242424242424242	FALSE	417	12270	1587
ASCL5_Ascl5	1	0.022	0.011	43	6	3	13	11	0.501620888888889	0.575757575757576	-0.575757575757576	1	0	0.10621504946088	0.272727272727273	FALSE	343	14918	1588
SEC16B_Sec16b	8	0.098	0.091	6	8	6	28	23	0.421275309756098	0.553846153846154	-0.553846153846154	3	5	0.0954504607028145	0.333333333333333	FALSE	890	5752	1589
NID1_Nid1	16	0.186	0.182	2	6	9	28	25	0.390714462790698	0.544117647058823	0.544117647058823	9	7	0.0514235821443333	0.212121212121212	FALSE	13281	389	1590
LRP11_Lrp11	15	0.17	0.17	0	3	12	39	16	0.156626017045455	0.728571428571429	0.728571428571429	8	7	0.0677096437270931	0.272727272727273	FALSE	6715	770	1591
TSPAN13_Tspan13	16	0.188	0.182	3	9	6	33	19	0.172758788235294	0.626865671641791	-0.626865671641791	8	8	0.0592123259926781	0.151515151515152	FALSE	10182	509	1592
FHDC1_Fhdc1	12	0.141	0.136	3	11	4	16	36	0.359877658823529	0.701492537313433	0.701492537313433	8	4	0.0804859595255847	0.303030303030303	FALSE	2968	1749	1593
KIDINS220_Kidins220	8	0.094	0.091	3	6	9	25	27	0.115744494117647	0.537313432835821	-0.537313432835821	4	4	0.0976376060676939	0.303030303030303	FALSE	742	7003	1594
PRKAG2_Prkag2	12	0.141	0.136	3	11	4	23	29	0.161464729411765	0.597014925373134	0.597014925373134	7	5	0.0828733057242555	0.242424242424242	FALSE	2464	2109	1595
SPINT1_Spint1	14	0.167	0.159	4	6	8	34	20	0.45679219047619	0.617647058823529	0.617647058823529	9	5	0.0685245634854135	0.212121212121212	FALSE	6411	811	1596
INKA2_Inka2	15	0.176	0.17	3	4	11	30	22	0.237447105882353	0.611940298507463	0.611940298507463	7	8	0.0655523576177858	0.212121212121212	FALSE	7539	690	1597
HS3ST5_Hs3st5	12	0.156	0.136	11	3	11	26	21	0.436137688311688	0.60655737704918	0.60655737704918	7	5	0.0797477059126276	0.212121212121212	FALSE	3113	1672	1598
SLC2A3_Slc2a3	13	0.148	0.148	0	8	7	27	28	0.282798125	0.514285714285714	0.514285714285714	7	6	0.0759836582471352	0.242424242424242	TRUE	3988	1306	1599
KCNK2_Kcnk2	12	0.148	0.136	7	7	5	17	36	0.335968074074074	0.661538461538462	0.661538461538462	8	4	0.0807034537779051	0.272727272727273	FALSE	2920	1784	1600
TNKS_Tnks	12	0.136	0.136	0	10	5	19	36	0.156855386363636	0.657142857142857	0.657142857142857	5	7	0.0828591895885803	0.333333333333333	FALSE	2469	2120	1601
NRCAM_Nrcam	16	0.193	0.182	5	9	6	27	23	0.234823795180723	0.553846153846154	-0.553846153846154	8	8	0.0563737702006967	0.151515151515152	FALSE	11325	463	1602
TTPA_Ttpa	6	0.072	0.068	5	5	10	26	24	0.307852828915663	0.553846153846154	0.553846153846154	2	4	0.100659522709113	0.303030303030303	FALSE	574	9145	1603
MFGE8_Mfge8	14	0.159	0.159	0	7	8	36	19	0.281527886363636	0.628571428571429	0.628571428571429	10	4	0.0706071302410297	0.212121212121212	FALSE	5658	928	1604
GGH_Ggh	7	0.082	0.08	3	9	6	34	18	0.174964435294118	0.641791044776119	-0.641791044776119	2	5	0.099134055065748	0.303030303030303	FALSE	662	7939	1605
SLC11A2_Slc11a2	11	0.129	0.125	3	9	6	14	38	0.142014176470588	0.701492537313433	0.701492537313433	8	3	0.0872864561336131	0.303030303030303	FALSE	1765	2980	1606
GJB5_Gjb5	3	0.061	0.034	39	7	0	14	17	0.422579653061224	0.631578947368421	0.631578947368421	2	1	0.104463781510311	0.272727272727273	FALSE	398	13223	1607
FNDC1_Fndc1	12	0.156	0.136	11	9	3	16	33	0.345169597402597	0.688524590163934	0.688524590163934	12	0	0.0804140831103593	0.181818181818182	FALSE	2981	1766	1608
SPINT2_Spint2	14	0.159	0.159	0	6	9	24	31	0.305193568181818	0.571428571428571	-0.571428571428571	9	5	0.0699368011001861	0.242424242424242	FALSE	5879	896	1609
CDK19_Cdk19	16	0.182	0.182	0	9	6	12	43	0.198552401136364	0.742857142857143	0.742857142857143	11	5	0.0580106230372224	0.212121212121212	FALSE	10677	494	1610
AP3M2_Ap3m2	17	0.2	0.193	3	9	6	10	42	0.161981411764706	0.761194029850746	0.761194029850746	10	7	0.046428707988642	0.212121212121212	FALSE	14822	356	1611
POU3F3_Pou3f3	7	0.086	0.08	7	8	7	15	34	0.183586802469136	0.65625	0.65625	3	4	0.0989685352791911	0.272727272727273	FALSE	670	7899	1612
EIF2AK1_Eif2ak1	12	0.158	0.136	12	7	5	18	29	0.133733592105263	0.610169491525424	0.610169491525424	6	6	0.0832418449152715	0.303030303030303	FALSE	2395	2210	1613
CDCA7_Cdca7	9	0.106	0.102	3	8	7	15	37	0.248049858823529	0.671641791044776	0.671641791044776	6	3	0.0926559181016054	0.303030303030303	FALSE	1121	4725	1614
SYN2_Syn2	16	0.195	0.182	6	4	11	33	18	0.307773987804878	0.666666666666667	0.666666666666667	13	3	0.0533899939011128	0.181818181818182	FALSE	12583	421	1615
SPC24_Spc24	7	0.082	0.08	3	9	6	32	20	0.335755729411765	0.611940298507463	-0.611940298507463	6	1	0.0982171881902281	0.303030303030303	FALSE	705	7516	1616
RASAL1_Rasal1	13	0.165	0.148	9	2	11	36	16	0.351301886075949	0.723076923076923	0.723076923076923	10	3	0.0748922486966386	0.242424242424242	FALSE	4295	1234	1617
PPP1R3D_Ppp1r3d	7	0.093	0.08	13	3	9	27	20	0.193266633333333	0.610169491525424	0.610169491525424	5	2	0.098888459163549	0.303030303030303	FALSE	674	7866	1618
RPS6KC1_Rps6kc1	9	0.106	0.102	3	7	8	25	27	0.127523552941176	0.522388059701492	-0.522388059701492	4	5	0.0942095715525053	0.242424242424242	FALSE	987	5376	1619
XKR4_Xkr4	15	0.205	0.17	15	2	12	33	10	0.305314863013699	0.789473684210526	0.789473684210526	10	5	0.0632463704648343	0.212121212121212	FALSE	8493	625	1620
ANGPT2_Angpt2	13	0.153	0.148	3	8	7	19	33	0.479589176470588	0.611940298507463	0.611940298507463	8	5	0.0740235784786858	0.242424242424242	FALSE	4540	1171	1621
BTBD17_Btbd17	13	0.155	0.148	4	5	10	35	17	0.288588710714286	0.671641791044776	0.671641791044776	8	5	0.0756398470912245	0.181818181818182	FALSE	4088	1301	1622
IFI44_Ifi44	9	0.107	0.102	4	7	7	30	23	0.687590894047619	0.552238805970149	0.552238805970149	1	8	0.0916149122433338	0.303030303030303	FALSE	1235	4308	1623
EIF4E2_Eif4e2	14	0.161	0.159	1	6	9	39	15	0.129851687356322	0.695652173913043	0.695652173913043	9	5	0.0732760509864329	0.272727272727273	FALSE	4759	1120	1624
FZD3_Fzd3	10	0.114	0.114	0	4	11	18	37	0.244752890909091	0.685714285714286	-0.685714285714286	5	5	0.0893525996624523	0.333333333333333	FALSE	1516	3521	1625
IGFBP3_Igfbp3	11	0.129	0.125	3	5	10	39	13	0.407168014117647	0.73134328358209	0.73134328358209	8	3	0.0841050462129656	0.303030303030303	TRUE	2258	2364	1626
UVRAG_Uvrag	15	0.17	0.17	0	10	5	17	38	0.143629229318182	0.685714285714286	0.685714285714286	8	7	0.0674269398057577	0.242424242424242	FALSE	6827	782	1627
SQSTM1_Sqstm1	13	0.153	0.148	3	10	4	22	33	0.118190705882353	0.623188405797101	0.623188405797101	6	7	0.0787092293952704	0.151515151515152	FALSE	3340	1607	1628
MFSD4A_Mfsd4a	11	0.129	0.125	3	8	7	20	32	0.276820752941176	0.597014925373134	0.597014925373134	7	4	0.0849108428626866	0.212121212121212	FALSE	2117	2536	1629
TGFB2_Tgfb2	15	0.172	0.17	1	9	5	18	37	0.385890574712644	0.666666666666667	0.666666666666667	9	6	0.0615006436214786	0.181818181818182	FALSE	9229	582	1630
LEFTY1_Lefty1	8	0.104	0.091	11	8	5	15	33	0.540405376623377	0.672131147540984	0.672131147540984	4	4	0.0946390116748953	0.212121212121212	FALSE	948	5670	1631
ZIK1_Zik1	12	0.141	0.136	3	7	8	23	29	0.226489917647059	0.552238805970149	-0.552238805970149	6	6	0.0814076918926053	0.212121212121212	FALSE	2761	1947	1632
C11orf87_AI593442	12	0.148	0.136	7	8	7	19	29	0.425573014691358	0.587301587301587	0.587301587301587	7	5	0.0793382214462708	0.303030303030303	FALSE	3202	1679	1633
ASAP2_Asap2	15	0.197	0.17	12	7	5	11	36	0.21942975	0.728813559322034	0.728813559322034	10	5	0.0652913039176848	0.242424242424242	FALSE	7652	703	1634
ZDHHC23_Zdhhc23	15	0.185	0.17	7	4	10	31	19	0.403042798765432	0.640625	0.640625	10	5	0.0612756532806635	0.242424242424242	FALSE	9326	577	1635
SFRP2_Sfrp2	10	0.128	0.114	10	5	7	26	24	0.423190576923077	0.532258064516129	0.532258064516129	8	2	0.0880188064312541	0.242424242424242	FALSE	1664	3243	1636
PLCL2_Plcl2	17	0.207	0.193	6	10	4	15	35	0.209593841463415	0.703125	0.703125	11	6	0.0391179279107136	0.0606060606060606	FALSE	16170	334	1637
KCNJ1_Kcnj1	1	0.027	0.011	51	2	5	15	7	0.334157189189189	0.689655172413793	0.689655172413793	1	0	0.105904831903286	0.181818181818182	FALSE	353	15300	1638
COL24A1_Col24a1	6	0.077	0.068	10	11	3	21	28	0.464667462820513	0.619047619047619	0.619047619047619	5	1	0.0999953940423126	0.242424242424242	FALSE	607	8898	1639
ERCC8_Ercc8	7	0.08	0.08	0	9	6	11	44	0.180649965909091	0.757142857142857	0.757142857142857	4	3	0.0986462555568129	0.303030303030303	FALSE	683	7909	1640
AKNA_Akna	14	0.161	0.159	1	7	8	30	24	0.210066577011494	0.550724637681159	0.550724637681159	9	5	0.0716174864366209	0.212121212121212	FALSE	5312	1017	1641
SUPT3H_Supt3	9	0.106	0.102	3	8	7	23	29	0.207633294117647	0.552238805970149	0.552238805970149	7	2	0.092677255204681	0.303030303030303	FALSE	1117	4840	1642
ZNF263_Zfp263	4	0.047	0.045	3	6	9	25	27	0.122630784705882	0.537313432835821	-0.537313432835821	3	1	0.103849830501811	0.242424242424242	FALSE	424	12774	1643
VSNL1_Vsnl1	13	0.157	0.148	5	13	2	18	34	0.447085521686747	0.701492537313433	0.701492537313433	5	8	0.0739124524027048	0.212121212121212	FALSE	4580	1184	1644
PLCD1_Plcd1	13	0.155	0.148	4	8	7	17	34	0.28478544047619	0.636363636363636	0.636363636363636	5	8	0.0753902991446858	0.242424242424242	FALSE	4156	1305	1645
KIF26B_Kif26b	11	0.129	0.125	3	7	8	17	35	0.319894494117647	0.641791044776119	-0.641791044776119	5	6	0.0844098248510567	0.181818181818182	FALSE	2196	2471	1646
ALDH1A3_Aldh1a3	8	0.107	0.091	13	8	4	32	15	0.528123474133333	0.677966101694915	-0.677966101694915	8	0	0.0945005771323624	0.303030303030303	FALSE	957	5674	1647
NBN_Nbn	13	0.153	0.148	3	7	8	25	27	0.149115705882353	0.522388059701492	-0.522388059701492	8	5	0.0779528944204432	0.181818181818182	FALSE	3512	1549	1648
DLG1_Dlg1	16	0.182	0.182	0	11	4	16	39	0.148412420454545	0.714285714285714	0.714285714285714	14	2	0.0587204701645533	0.181818181818182	FALSE	10402	523	1649
TCAF1_Tcaf1	15	0.17	0.17	0	5	10	34	21	0.181069795454545	0.628571428571429	0.628571428571429	7	8	0.0661306088022147	0.212121212121212	FALSE	7322	746	1650
RIBC2_Ribc2	1	0.013	0.011	11	11	3	25	22	0.384432103896104	0.590163934426229	-0.590163934426229	1	0	0.105506732681925	0.333333333333333	FALSE	361	15135	1651
C16orf78_4933402J07Rik	0	0	0	54	1	4	9	12	0.258306029411765	0.615384615384615	-0.615384615384615	0	0	0.1063037829128	0.181818181818182	FALSE	339	16176	1652
GSTO1_Gsto1	14	0.159	0.159	0	12	3	22	33	0.199321397727273	0.642857142857143	0.642857142857143	7	7	0.0715788216407224	0.212121212121212	FALSE	5324	1030	1653
MATN2_Matn2	11	0.129	0.125	3	6	9	28	24	0.328509564705882	0.552238805970149	0.552238805970149	10	1	0.0842441498079851	0.242424242424242	FALSE	2234	2455	1654
SERPINE1_Serpine1	9	0.114	0.102	9	5	7	26	25	0.472131974683544	0.523809523809524	0.523809523809524	5	4	0.0914123411690247	0.242424242424242	FALSE	1256	4371	1655
DENND1A_Dennd1a	11	0.129	0.125	3	7	8	12	40	0.140385312941176	0.716417910447761	-0.716417910447761	5	6	0.0868169510620053	0.212121212121212	FALSE	1835	2992	1656
PLA2G1B_Pla2g1b	6	0.13	0.068	42	4	6	13	10	0.295925695652174	0.575757575757576	0.575757575757576	1	5	0.10021681932026	0.333333333333333	FALSE	599	9174	1657
ACSL1_Acsl1	16	0.19	0.182	4	12	3	13	38	0.185262476190476	0.757575757575758	0.757575757575758	12	4	0.057315378191775	0.242424242424242	FALSE	10969	501	1658
SFRP5_Sfrp5	2	0.027	0.023	15	5	6	26	23	0.413487739726027	0.533333333333333	0.533333333333333	1	1	0.104705821779949	0.272727272727273	FALSE	387	14214	1659
KAT6B_Kat6b	16	0.188	0.182	3	9	6	14	38	0.134913235294118	0.701492537313433	0.701492537313433	13	3	0.0587488059562798	0.212121212121212	FALSE	10385	530	1660
MAFB_Mafb	11	0.131	0.125	4	8	7	15	36	0.323357595238095	0.666666666666667	0.666666666666667	6	5	0.0842128070227551	0.242424242424242	FALSE	2238	2462	1661
NTS_Nts	4	0.05	0.045	8	7	7	25	25	0.5577726375	0.5	-0.5	3	1	0.102672851221939	0.272727272727273	FALSE	465	11859	1662
RAPGEF2_Rapgef2	14	0.159	0.159	0	12	3	15	40	0.180776352272727	0.742857142857143	0.742857142857143	9	5	0.07181880529186	0.151515151515152	FALSE	5245	1052	1663
CALR_Calr	15	0.179	0.17	4	3	11	37	17	0.171807345238095	0.705882352941177	0.705882352941177	9	6	0.0660708097193792	0.242424242424242	FALSE	7338	752	1664
TTC39C_Ttc39c	13	0.155	0.148	4	8	7	17	34	0.179495071428571	0.636363636363636	0.636363636363636	8	5	0.0769081300927123	0.272727272727273	FALSE	3748	1477	1665
ARHGAP24_Arhgap24	11	0.125	0.125	0	13	2	18	37	0.316498704545455	0.714285714285714	0.714285714285714	7	4	0.0842014956778827	0.242424242424242	FALSE	2241	2474	1666
PDSS2_Pdss2	9	0.107	0.102	4	10	5	24	27	0.121457130952381	0.560606060606061	0.560606060606061	5	4	0.0937688464991016	0.272727272727273	FALSE	1021	5433	1667
GMIP_Gmip	14	0.159	0.159	0	6	9	32	23	0.233273709090909	0.585714285714286	0.585714285714286	9	5	0.0705916595574482	0.181818181818182	FALSE	5661	981	1668
THSD1_Thsd1	14	0.169	0.159	5	6	9	24	26	0.293813807228916	0.538461538461538	-0.538461538461538	6	8	0.0693865068484154	0.212121212121212	FALSE	6097	911	1669
TFDP1_Tfdp1	8	0.091	0.091	0	11	4	20	35	0.115738523863636	0.657142857142857	0.657142857142857	5	3	0.0967313250634746	0.272727272727273	FALSE	794	7005	1670
IPMK_Ipmk	11	0.129	0.125	3	8	7	18	34	0.136262009411765	0.626865671641791	0.626865671641791	5	6	0.0867036842899917	0.181818181818182	FALSE	1851	3010	1671
SYNM_Synm	11	0.125	0.125	0	9	6	25	30	0.240081976136364	0.557142857142857	0.557142857142857	8	3	0.0848054259482012	0.212121212121212	FALSE	2138	2606	1672
HS6ST3_Hs6st3	10	0.159	0.114	25	6	3	12	28	0.37611746031746	0.693877551020408	0.693877551020408	8	2	0.087874825033541	0.242424242424242	FALSE	1690	3297	1673
NFKBIZ_Nfkbiz	16	0.19	0.182	4	10	5	11	40	0.295971678571429	0.757575757575758	0.757575757575758	11	5	0.0518584473781251	0.181818181818182	FALSE	13129	425	1674
ST6GALNAC4_St6galnac4	16	0.182	0.182	0	7	8	32	23	0.206162352272727	0.571428571428571	0.571428571428571	10	6	0.0562123770131282	0.181818181818182	FALSE	11390	490	1675
TAFA5_Tafa5	4	0.235	0.045	71	6	2	2	4	0.222064117647059	0.714285714285714	0.714285714285714	4	0	0.103219920360033	0.242424242424242	FALSE	449	12441	1676
SLC6A8_Slc6a8	17	0.198	0.193	2	5	10	40	13	0.162216581395349	0.735294117647059	0.735294117647059	12	5	0.0419141264739741	0.151515151515152	FALSE	15754	355	1677
SCP2_Scp2	8	0.094	0.091	3	6	9	23	29	0.109283068235294	0.567164179104478	-0.567164179104478	4	4	0.0968497978835172	0.242424242424242	FALSE	789	7089	1678
LRRC30_Lrrc30	0	0	0	73	0	2	2	7	0.256194666666667	0.818181818181818	-0.818181818181818	0	0	0.106062658307958	0.212121212121212	FALSE	346	16179	1679
STOM_Stom	12	0.136	0.136	0	7	8	26	29	0.244680988636364	0.528571428571429	-0.528571428571429	7	5	0.0806623622811938	0.212121212121212	FALSE	2929	1913	1680
FAR2_Far2	12	0.141	0.136	3	8	7	31	21	0.269680741176471	0.582089552238806	-0.582089552238806	7	5	0.0802574185146559	0.272727272727273	FALSE	3007	1864	1681
DLK2_Dlk2	14	0.167	0.159	4	8	7	36	15	0.331041357142857	0.666666666666667	-0.666666666666667	8	6	0.0684196318135278	0.242424242424242	FALSE	6445	870	1682
ASB18_Asb18	3	0.044	0.034	20	4	10	13	29	0.325545632352941	0.696428571428571	-0.696428571428571	1	2	0.104252188788118	0.242424242424242	FALSE	416	13485	1683
SHISA6_Shisa6	10	0.122	0.114	6	9	6	24	26	0.529722348780488	0.538461538461538	0.538461538461538	3	7	0.0873471867703941	0.181818181818182	FALSE	1757	3198	1684
LHFPL4_Lhfpl4	14	0.169	0.159	5	3	12	42	8	0.263363289156626	0.830769230769231	0.830769230769231	11	3	0.0698863054901654	0.151515151515152	FALSE	5901	953	1685
KRT36_Krt36	2	0.051	0.023	49	6	2	13	12	0.368942820512821	0.575757575757576	-0.575757575757576	0	2	0.104586664721306	0.272727272727273	FALSE	392	14347	1686
DUSP13_Dusp13	4	0.061	0.045	22	7	3	25	17	0.432796045454545	0.615384615384615	-0.615384615384615	3	1	0.102663411529407	0.303030303030303	FALSE	469	11995	1687
EOGT_Eogt	7	0.082	0.08	3	9	6	29	23	0.143104557647059	0.567164179104478	-0.567164179104478	5	2	0.0985303315952173	0.272727272727273	FALSE	691	8150	1688
GRIN2A_Grin2a	10	0.13	0.114	11	11	1	16	33	0.415117557142857	0.721311475409836	0.721311475409836	7	3	0.087500536725561	0.272727272727273	FALSE	1734	3254	1689
RSU1_Rsu1	8	0.091	0.091	0	9	6	29	26	0.139818034090909	0.542857142857143	-0.542857142857143	3	5	0.0960213133497317	0.333333333333333	FALSE	847	6667	1690
METRNL_Metrnl	12	0.143	0.136	4	10	5	30	21	0.29985594047619	0.606060606060606	-0.606060606060606	6	6	0.0798315566777671	0.212121212121212	FALSE	3088	1831	1691
GLUL_Glul	14	0.173	0.159	7	5	7	20	32	0.218241987654321	0.609375	-0.609375	10	4	0.0706831161126488	0.272727272727273	FALSE	5634	1004	1692
TEX47_Tex47	1	0.017	0.011	30	4	4	19	19	0.334981834482759	0.5	-0.5	1	0	0.105150424675597	0.303030303030303	FALSE	370	15297	1693
PKD2_Pkd2	12	0.141	0.136	3	10	5	15	37	0.160314871764706	0.701492537313433	0.701492537313433	9	3	0.0817763090934682	0.272727272727273	FALSE	2678	2114	1694
CAMSAP2_Camsap2	13	0.148	0.148	0	10	5	22	33	0.124065375	0.614285714285714	0.614285714285714	8	5	0.0778022301476574	0.272727272727273	FALSE	3558	1593	1695
TJP2_Tjp2	14	0.165	0.159	3	9	6	15	37	0.216569265882353	0.686567164179104	0.686567164179104	9	5	0.0706996801253424	0.212121212121212	FALSE	5626	1008	1696
AGPAT3_Agpat3	12	0.136	0.136	0	9	6	29	26	0.169609625	0.542857142857143	-0.542857142857143	5	7	0.0815578138164102	0.272727272727273	FALSE	2715	2094	1697
LUM_Lum	7	0.089	0.08	9	4	9	34	16	0.408967329113924	0.682539682539683	0.682539682539683	5	2	0.0971138330973401	0.181818181818182	FALSE	772	7389	1698
PHF24_Phf24	15	0.176	0.17	3	12	3	17	36	0.301127623529412	0.705882352941177	0.705882352941177	12	3	0.0619159574846957	0.181818181818182	FALSE	9057	630	1699
GALNT10_Galnt10	11	0.129	0.125	3	7	8	25	27	0.203441311882353	0.522388059701492	-0.522388059701492	7	4	0.0849773993277683	0.303030303030303	FALSE	2108	2707	1700
GNB4_Gnb4	15	0.172	0.17	1	5	10	34	20	0.264350620689655	0.63768115942029	0.63768115942029	10	5	0.0629956503971519	0.242424242424242	FALSE	8590	665	1701
CHGB_Chgb	13	0.16	0.148	7	10	5	22	26	0.22974324691358	0.571428571428571	0.571428571428571	6	7	0.0754707412456227	0.212121212121212	FALSE	4133	1383	1702
GAS2L3_Gas2l3	10	0.114	0.114	0	9	6	16	39	0.339692170454545	0.685714285714286	0.685714285714286	7	3	0.087645600714793	0.303030303030303	FALSE	1708	3349	1703
TUBB6_Tubb6	15	0.176	0.17	3	10	5	20	32	0.245103823529412	0.626865671641791	0.626865671641791	9	6	0.0634848429710542	0.181818181818182	FALSE	8392	682	1704
OSBPL1A_Osbpl1a	14	0.165	0.159	3	12	3	18	34	0.165939811764706	0.686567164179104	0.686567164179104	7	7	0.0714163499404341	0.272727272727273	FALSE	5363	1068	1705
ABCD3_Abcd3	12	0.136	0.136	0	11	4	18	37	0.152393465909091	0.685714285714286	0.685714285714286	8	4	0.0817422753179544	0.272727272727273	FALSE	2683	2135	1706
KCNS2_Kcns2	9	0.115	0.102	10	4	10	25	23	0.314461564102564	0.564516129032258	0.564516129032258	2	7	0.0914977681697679	0.242424242424242	FALSE	1250	4583	1707
FOXP2_Foxp2	8	0.095	0.091	4	8	7	14	38	0.478961214285714	0.686567164179104	0.686567164179104	5	3	0.094068449083083	0.272727272727273	FALSE	1005	5704	1708
FHOD3_Fhod3	15	0.176	0.17	3	10	5	17	35	0.273029329411765	0.671641791044776	0.671641791044776	9	6	0.0627444583919613	0.212121212121212	FALSE	8701	659	1709
FGG_Fgg	0	0	0	47	6	1	14	12	0.467321073170732	0.606060606060606	-0.606060606060606	0	0	0.105374284190065	0.333333333333333	FALSE	363	15798	1710
SLC12A7_Slc12a7	10	0.118	0.114	3	7	8	22	30	0.336975008235294	0.567164179104478	-0.567164179104478	4	6	0.0876377837653345	0.303030303030303	FALSE	1710	3354	1711
PTCHD4_Ptchd4	16	0.193	0.182	5	10	5	18	33	0.514902931325301	0.651515151515151	0.651515151515151	7	9	0.0439974285639448	0.0909090909090909	FALSE	15390	373	1712
ARHGAP29_Arhgap29	13	0.155	0.148	4	7	8	10	41	0.368332285714286	0.742424242424242	-0.742424242424242	6	7	0.0734473988970639	0.151515151515152	FALSE	4713	1219	1713
OR1J1_Olfr3	0	0	0	65	4	1	6	6	0.155876086956522	0.588235294117647	0.588235294117647	0	0	0.105980045806865	0.303030303030303	FALSE	349	16462	1714
ANGPTL8_Angptl8	0	0	0	38	3	5	14	17	0.3131787	0.564102564102564	-0.564102564102564	0	0	0.105748922456196	0.242424242424242	FALSE	358	16054	1715
STOX1_Stox1	10	0.12	0.114	5	8	6	24	27	0.373611686746988	0.538461538461538	0.538461538461538	5	5	0.0874376362722609	0.303030303030303	FALSE	1743	3303	1716
HGSNAT_Hgsnat	17	0.202	0.193	4	9	6	14	37	0.140944069880952	0.696969696969697	0.696969696969697	14	3	0.0402578061261004	0.212121212121212	FALSE	16002	360	1717
KHDRBS3_Khdrbs3	10	0.12	0.114	5	10	5	21	29	0.313555144578313	0.6	0.6	2	8	0.0877494252618356	0.272727272727273	FALSE	1702	3388	1718
NEUROD6_Neurod6	4	0.058	0.045	19	10	2	18	25	0.315953376811594	0.636363636363636	0.636363636363636	4	0	0.102632889590915	0.303030303030303	FALSE	471	12251	1719
FKBP9_Fkbp9	16	0.19	0.182	4	9	6	21	30	0.197299142857143	0.590909090909091	0.590909090909091	8	8	0.0555681526040643	0.212121212121212	FALSE	11678	495	1720
CDH24_Cdh24	14	0.187	0.159	13	5	9	31	13	0.299938666666667	0.689655172413793	0.689655172413793	8	6	0.0684953868290535	0.212121212121212	FALSE	6420	902	1721
DLL1_Dll1	13	0.148	0.148	0	7	8	38	17	0.363596893181818	0.657142857142857	0.657142857142857	7	6	0.0733436059218394	0.181818181818182	FALSE	4738	1224	1722
ZFP36L1_Zfp36l1	9	0.102	0.102	0	4	11	23	32	0.285237694318182	0.614285714285714	-0.614285714285714	6	3	0.0914922518866002	0.303030303030303	FALSE	1251	4636	1723
S100B_S100b	12	0.143	0.136	4	7	8	31	22	0.347069023809524	0.573529411764706	0.573529411764706	8	4	0.0789222824249146	0.242424242424242	FALSE	3288	1764	1724
SLC35D3_Slc35d3	5	0.068	0.057	14	7	4	27	23	0.302335891891892	0.557377049180328	-0.557377049180328	5	0	0.101362055458583	0.333333333333333	FALSE	536	10832	1725
TXNDC15_Txndc15	9	0.103	0.102	1	10	5	33	21	0.135073747126437	0.623188405797101	-0.623188405797101	6	3	0.0929007909275051	0.272727272727273	FALSE	1099	5286	1726
NIPAL4_Nipal4	5	0.066	0.057	12	7	5	25	23	0.351472736842105	0.533333333333333	-0.533333333333333	4	1	0.101181604802804	0.242424242424242	FALSE	543	10708	1727
PECAM1_Pecam1	4	0.052	0.045	11	7	6	14	34	0.229930831168831	0.672131147540984	0.672131147540984	3	1	0.102663625178362	0.212121212121212	FALSE	468	12426	1728
C6orf118_1700010I14Rik	6	0.071	0.068	4	4	11	25	27	0.400862642857143	0.567164179104478	-0.567164179104478	0	6	0.0992931918872425	0.363636363636364	FALSE	649	8961	1729
FAM168A_Fam168a	14	0.165	0.159	3	2	13	29	23	0.121749788235294	0.626865671641791	0.626865671641791	7	7	0.0720213487546378	0.272727272727273	FALSE	5168	1126	1730
OSBPL6_Osbpl6	16	0.188	0.182	3	12	3	18	34	0.201090057647059	0.686567164179104	0.686567164179104	9	7	0.0552278908911391	0.242424242424242	FALSE	11831	492	1731
FGD3_Fgd3	9	0.108	0.102	5	7	7	26	26	0.307134624662651	0.5	-0.5	4	5	0.0913435288881215	0.272727272727273	FALSE	1272	4592	1732
VIM_Vim	13	0.16	0.148	7	3	11	20	31	0.324898617283951	0.646153846153846	-0.646153846153846	6	7	0.0736682208984301	0.121212121212121	TRUE	4643	1259	1733
KRT32_Krt32	0	0	0	58	6	0	12	5	0.168621	0.782608695652174	-0.782608695652174	0	0	0.105803732077624	0.212121212121212	FALSE	356	16430	1734
PRKD1_Prkd1	10	0.116	0.114	2	10	5	21	32	0.356408151162791	0.617647058823529	0.617647058823529	6	4	0.087328101455678	0.333333333333333	FALSE	1762	3320	1735
DNAH11_Dnah11	7	0.088	0.08	8	6	8	26	24	0.3331113125	0.53125	0.53125	2	5	0.0969946082988114	0.303030303030303	FALSE	778	7521	1736
SPP1_Spp1	11	0.133	0.125	5	8	6	21	32	0.551992409638554	0.597014925373134	0.597014925373134	7	4	0.0824755130328815	0.242424242424242	FALSE	2545	2301	1737
ATP2A3_Atp2a3	13	0.155	0.148	4	8	7	29	22	0.354064607142857	0.560606060606061	-0.560606060606061	8	5	0.0732863414792658	0.242424242424242	FALSE	4754	1232	1738
